Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.102.fa	0.0143	0.0087	98.38	0.365	98.03-98.83	0.245	0.21-0.27	1	1.180	1726/12916	93.71	NODE_1761_length_32974_cov_0.897464
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.160.fa	0.0141	0.0074	99.76	0.358	99.50-100.13	0.240	0.21-0.26	1	1.142	2279/11274	94.97	NODE_3440_length_65187_cov_1.077851
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.25.fa	0.0138	0.0172	98.71	0.351	98.43-98.95	0.236	0.22-0.26	1	1.157	3851/26778	93.94	NODE_588_length_44461_cov_1.098389
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.124.fa	0.0137	0.0066	98.27	0.348	97.77-98.79	0.234	0.20-0.27	1	1.139	1272/10265	93.49	NODE_20320_length_15971_cov_0.812042
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.2.fa	0.0136	0.0065	98.59	0.346	98.10-99.07	0.232	0.20-0.27	1	1.122	1389/10192	93.77	NODE_10393_length_26998_cov_0.759332
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.102.fa	0.0134	0.0087	98.09	0.340	97.69-98.60	0.228	0.19-0.26	1	1.169	1589/13848	93.25	NODE_144_length_470789_cov_9.674000
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.62.fa	0.0132	0.0177	97.39	0.335	97.05-97.74	0.225	0.20-0.25	1	1.214	2621/28712	92.57	NODE_2164_length_22243_cov_0.811223
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.374.fa	0.0128	0.0128	98.68	0.326	98.38-98.99	0.219	0.20-0.24	1	1.178	2857/21490	93.70	NODE_3159_length_69626_cov_1.168952
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.328.fa	0.0123	0.0080	98.04	0.311	97.54-98.46	0.209	0.18-0.25	1	1.211	1440/13790	92.97	NODE_1044_length_158858_cov_1.650112
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.27.fa	0.0121	0.0072	98.69	0.308	98.21-99.21	0.207	0.17-0.24	1	1.115	1605/12656	93.56	NODE_57_length_346351_cov_1.671929
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.75.fa	0.0119	0.0081	96.42	0.302	95.75-96.96	0.203	0.17-0.25	1	1.161	877/14427	91.36	NODE_15338_length_5445_cov_0.459759
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.68.fa	0.0113	0.0204	98.19	0.287	97.88-98.45	0.193	0.17-0.21	1	1.114	3931/38726	92.89	NODE_1412_length_39626_cov_0.966657
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.92.fa	0.0113	0.0045	97.79	0.286	97.09-98.52	0.192	0.16-0.24	1	1.142	762/8410	92.55	NODE_5713_length_12832_cov_0.693900
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.40.fa	0.0112	0.0055	98.83	0.284	98.32-99.36	0.191	0.16-0.22	1	1.101	1285/10429	93.47	NODE_2_length_1376629_cov_24.301006
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.24.fa	0.0109	0.0055	97.53	0.276	96.90-98.10	0.186	0.16-0.22	1	1.098	866/10884	92.16	NODE_949_length_32173_cov_0.816545
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.233.fa	0.0103	0.0053	99.44	0.263	98.96-100.01	0.176	0.15-0.20	1	1.187	1510/10877	93.83	NODE_3718_length_61290_cov_11.033991
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.128.fa	0.0102	0.0055	97.66	0.260	96.98-98.14	0.175	0.15-0.21	1	1.106	905/11510	92.12	NODE_7237_length_36245_cov_1.268869
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.56.fa	0.0100	0.0100	98.15	0.253	97.62-98.56	0.170	0.14-0.20	1	1.137	1936/21653	92.51	NODE_248_length_136032_cov_1.293970
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.30.fa	0.0098	0.0088	98.27	0.250	97.78-98.66	0.168	0.14-0.19	1	1.096	1801/19598	92.59	NODE_5_length_879764_cov_29.748527
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.20.fa	0.0098	0.0043	98.90	0.249	98.30-99.49	0.167	0.14-0.20	1	1.134	1049/9420	93.16	NODE_1009_length_38390_cov_0.925986
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.204.fa	0.0098	0.0147	98.22	0.248	97.87-98.57	0.167	0.15-0.18	1	1.090	2879/32031	92.52	NODE_3688_length_61732_cov_1.135379
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.88.fa	0.0098	0.0050	97.20	0.248	96.49-97.92	0.166	0.13-0.21	1	1.253	719/11065	91.56	NODE_6698_length_38565_cov_1.064389
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.10.fa	0.0096	0.0091	98.62	0.244	98.27-98.95	0.164	0.14-0.18	1	1.098	2022/20140	92.85	NODE_3843_length_14926_cov_0.672343
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.26.fa	0.0092	0.0018	99.85	0.234	99.04-100.74	0.157	0.11-0.20	1	1.125	594/4180	93.90	NODE_14_length_558049_cov_2.079846
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.26.fa	0.0091	0.0098	96.35	0.230	95.76-97.00	0.154	0.12-0.19	1	1.313	1072/23219	90.56	NODE_10_length_739556_cov_2.900773
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.338.fa	0.0088	0.0057	96.20	0.223	95.45-97.02	0.150	0.11-0.19	1	1.113	601/14002	90.34	NODE_1950_length_102417_cov_1.151393
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.42.fa	0.0088	0.0061	96.19	0.223	95.46-96.97	0.149	0.11-0.19	1	1.089	639/15034	90.31	NODE_2_length_1848558_cov_3.620522
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.2.fa	0.0087	0.0038	98.16	0.222	97.43-98.95	0.149	0.12-0.19	1	1.105	745/9338	92.17	NODE_203_length_149413_cov_1.150041
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.93.fa	0.0087	0.0078	98.70	0.221	98.15-99.09	0.149	0.13-0.17	1	1.106	1802/19191	92.65	NODE_4256_length_55510_cov_0.986115
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.6.fa	0.0085	0.0063	95.71	0.215	94.90-96.55	0.145	0.11-0.19	1	1.127	561/15866	89.78	NODE_1149_length_43416_cov_1.049343
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.246.fa	0.0084	0.0086	98.75	0.213	98.24-99.19	0.143	0.12-0.17	1	1.079	2019/21892	92.60	NODE_7334_length_35870_cov_0.846320
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.354.fa	0.0084	0.0015	97.57	0.213	96.34-99.04	0.143	0.09-0.21	1	1.196	235/3704	91.49	NODE_4609_length_51981_cov_1.345084
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.22.fa	0.0083	0.0166	96.91	0.211	96.49-97.32	0.142	0.12-0.16	1	1.115	2199/43026	90.85	NODE_160_length_113614_cov_1.206658
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.11.fa	0.0083	0.0037	95.12	0.210	93.95-96.23	0.141	0.10-0.20	1	1.101	277/9681	89.17	NODE_767_length_49912_cov_0.983529
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.31.fa	0.0082	0.0063	98.21	0.208	97.65-98.78	0.139	0.12-0.16	1	1.090	1257/16532	92.02	NODE_3_length_1115627_cov_2.094939
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.24.fa	0.0079	0.0063	98.55	0.202	97.96-99.06	0.135	0.11-0.16	1	1.094	1407/17055	92.27	NODE_102_length_238375_cov_1.379285
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.234.fa	0.0077	0.0049	97.05	0.195	96.29-97.94	0.131	0.10-0.16	1	1.082	672/13530	90.77	NODE_18555_length_17167_cov_0.704754
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.30.fa	0.0075	0.0074	96.43	0.190	95.73-97.16	0.128	0.10-0.16	1	1.089	845/21248	90.12	NODE_5_length_911061_cov_2.488827
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.94.fa	0.0074	0.0075	96.34	0.188	95.62-97.09	0.126	0.10-0.16	1	1.070	828/21649	90.01	NODE_4570_length_52361_cov_1.391680
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.75.fa	0.0072	0.0049	97.26	0.184	96.45-98.16	0.123	0.09-0.16	1	1.065	725/14455	90.80	NODE_31_length_476556_cov_1.731723
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.236.fa	0.0066	0.0032	97.90	0.167	96.93-98.86	0.112	0.08-0.15	1	1.068	586/10421	91.13	NODE_210_length_384593_cov_1.676385
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.48.fa	0.0063	0.0029	97.28	0.160	96.16-98.41	0.108	0.07-0.15	1	1.078	438/9866	90.44	NODE_7608_length_34929_cov_0.937101
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.24.fa	0.0060	0.0039	95.92	0.152	94.79-97.05	0.102	0.06-0.14	1	1.069	376/13856	89.02	NODE_458_length_81537_cov_2.441002
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.245.fa	0.0058	0.0042	97.10	0.146	96.12-97.93	0.098	0.07-0.13	1	1.053	600/15631	90.02	NODE_20386_length_15937_cov_0.750791
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.173.fa	0.0057	0.0051	96.90	0.146	96.03-97.95	0.098	0.07-0.13	1	1.079	674/18799	89.82	NODE_153_length_458719_cov_1.946752
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.26.fa	0.0057	0.0034	96.34	0.145	95.09-97.47	0.097	0.06-0.14	1	1.340	385/12821	89.31	NODE_1436_length_39134_cov_0.846976
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.297.fa	0.0055	0.0085	95.77	0.139	94.80-96.71	0.093	0.06-0.12	1	1.119	807/33759	88.65	NODE_26_length_906356_cov_3.137819
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.66.fa	0.0053	0.0044	97.42	0.135	96.47-98.45	0.091	0.06-0.12	1	1.091	703/17816	90.10	NODE_283_length_343182_cov_1.832088
biofilm_reads/SRR24442558_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.61.fa	0.0051	0.0013	96.39	0.128	94.63-97.74	0.086	0.05-0.14	1	1.730	148/5111	89.20	NODE_5636_length_44238_cov_2.671873
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.296.fa	9.0693	7.0472	100.00	180.482	NA-NA	HIGH	NA-NA	116	116.523	20313/20340	100.00	NODE_512_length_244335_cov_18.721749
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.82.fa	8.2093	3.6287	99.36	163.367	NA-NA	HIGH	NA-NA	105	96.385	9434/11516	99.36	NODE_195_length_162426_cov_4.004917
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.16.fa	6.8020	3.3483	100.00	135.361	NA-NA	HIGH	NA-NA	87	87.102	12896/12909	100.00	NODE_45_length_267410_cov_17.021861
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.102.fa	4.4565	2.3625	99.99	88.685	NA-NA	HIGH	NA-NA	57	57.109	13816/13848	99.99	NODE_144_length_470789_cov_9.674000
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/8_bin.33.fa	3.6746	3.5441	99.94	73.126	NA-NA	HIGH	NA-NA	47	43.104	24684/25110	99.94	NODE_983_length_44268_cov_0.947305
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.40.fa	3.3619	2.5064	100.00	66.903	NA-NA	HIGH	NA-NA	43	43.121	19568/19569	100.00	NODE_12_length_476001_cov_7.410890
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.41.fa	2.8146	1.9943	100.00	56.012	NA-NA	HIGH	NA-NA	36	37.317	18516/18522	100.00	NODE_15_length_455944_cov_5.731414
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.2.fa	2.6583	1.9580	99.82	52.900	NA-NA	HIGH	NA-NA	34	35.864	18507/19578	99.82	NODE_46_length_285635_cov_40.495751
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.60.fa	2.6583	1.5820	99.99	52.900	NA-NA	HIGH	NA-NA	34	34.902	15646/15682	99.99	NODE_28_length_397924_cov_1.941970
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.36.fa	2.5019	1.2706	99.99	49.788	NA-NA	HIGH	NA-NA	32	34.212	13049/13089	99.99	NODE_506_length_47623_cov_5.859209
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.38.fa	2.4237	2.1372	99.99	48.232	NA-NA	HIGH	NA-NA	31	29.544	22428/22471	99.99	NODE_172_length_106921_cov_3.226764
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.49.fa	2.2673	1.1926	99.99	45.120	NA-NA	HIGH	NA-NA	29	29.127	13749/13799	99.99	NODE_78_length_202578_cov_5.318976
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.79.fa	2.2673	1.1698	99.97	45.120	NA-NA	HIGH	NA-NA	29	28.976	13476/13617	99.97	NODE_166_length_177415_cov_1.379067
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.21.fa	2.1892	2.0066	100.00	43.565	NA-NA	HIGH	NA-NA	28	27.934	24341/24342	100.00	NODE_1_length_1553029_cov_7.001587
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.8.fa	2.1110	1.4242	100.00	42.009	NA-NA	HIGH	NA-NA	27	27.758	17965/17968	100.00	NODE_5_length_671606_cov_4.037575
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.67.fa	2.0328	1.5110	100.00	40.453	NA-NA	HIGH	NA-NA	26	26.507	19385/19387	100.00	NODE_169_length_176218_cov_2.207132
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.30.fa	1.8764	0.8490	100.00	37.341	NA-NA	HIGH	NA-NA	24	24.132	11851/11852	100.00	NODE_13_length_468135_cov_3.880053
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.43.fa	1.4073	0.6080	99.37	28.006	NA-NA	HIGH	NA-NA	18	17.482	8872/10781	99.37	NODE_598_length_67291_cov_3.722828
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.7.fa	1.2509	0.7473	100.00	24.894	NA-NA	HIGH	NA-NA	16	16.268	15762/15777	100.00	NODE_88_length_271053_cov_52.924507
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.19.fa	1.2509	0.6410	98.47	24.894	NA-NA	HIGH	NA-NA	16	15.663	8417/13579	98.47	NODE_1_length_1334657_cov_3.861485
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.9.fa	1.0624	0.7648	99.98	21.142	NA-NA	HIGH	NA-NA	13	13.588	19001/19123	99.98	NODE_9_length_545058_cov_2.151144
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.36.fa	0.9699	0.6162	99.93	19.301	NA-NA	HIGH	NA-NA	12	12.405	16165/16505	99.93	NODE_114_length_217954_cov_5.715022
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.29.fa	0.9047	0.5190	99.99	18.004	NA-NA	HIGH	NA-NA	11	11.571	14926/14950	99.99	NODE_218_length_86764_cov_1.645198
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.13.fa	0.8758	0.4499	97.01	17.429	NA-NA	HIGH	NA-NA	13	11.202	5286/13563	97.01	NODE_838_length_32887_cov_0.970788
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.6.fa	0.8051	0.4866	99.98	16.022	NA-NA	HIGH	NA-NA	10	10.297	15605/15694	99.98	NODE_57_length_262421_cov_2.499161
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.15.fa	0.7959	0.3426	99.97	15.839	NA-NA	HIGH	NA-NA	10	10.180	11006/11123	99.97	NODE_1704_length_22034_cov_1.403204
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.4.fa	0.7543	0.3268	97.89	15.011	NA-NA	HIGH	NA-NA	10	9.648	5608/10857	97.89	NODE_394_length_60094_cov_2.581870
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.27.fa	0.7480	0.3986	99.91	14.886	NA-NA	HIGH	NA-NA	9	9.568	13474/13871	99.91	NODE_345_length_77263_cov_1.246240
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.65.fa	0.7377	0.5040	100.00	14.680	NA-NA	HIGH	NA-NA	9	9.435	17874/17881	100.00	NODE_5_length_965426_cov_1.668770
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.73.fa	0.6643	0.4778	99.83	13.219	NA-NA	HIGH	NA-NA	8	8.496	17699/18642	99.83	NODE_751_length_62326_cov_2.122751
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.7.fa	0.6567	0.3645	100.00	13.069	NA-NA	HIGH	NA-NA	8	8.400	14395/14401	100.00	NODE_172_length_103740_cov_1.562410
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.9.fa	0.6510	0.3920	97.28	12.955	NA-NA	HIGH	NA-NA	9	8.326	6713/15802	97.28	NODE_124_length_185401_cov_14.829177
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.22.fa	0.5493	0.8991	100.00	10.931	NA-NA	HIGH	NA-NA	7	7.026	42967/43026	100.00	NODE_160_length_113614_cov_1.206658
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/1_bin.1.fa	0.5471	0.4419	99.88	10.887	NA-NA	HIGH	NA-NA	7	6.997	20431/21174	99.88	NODE_40_length_247006_cov_14.337947
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.24.fa	0.5457	0.3565	99.98	10.860	NA-NA	HIGH	NA-NA	7	6.980	16949/17055	99.98	NODE_102_length_238375_cov_1.379285
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.88.fa	0.5254	0.8760	99.99	10.455	NA-NA	HIGH	NA-NA	6	6.719	43470/43658	99.99	NODE_79_length_287478_cov_2.627946
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.74.fa	0.5220	0.3010	99.91	10.389	NA-NA	HIGH	NA-NA	6	6.677	14736/15142	99.91	NODE_225_length_376511_cov_1.812691
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.88.fa	0.5108	0.2126	99.91	10.165	NA-NA	HIGH	NA-NA	6	6.533	10762/11065	99.91	NODE_6698_length_38565_cov_1.064389
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.25.fa	0.5075	0.3005	99.98	10.100	NA-NA	HIGH	NA-NA	6	6.492	15559/15651	99.98	NODE_45_length_351358_cov_4.929055
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.53.fa	0.5052	0.3478	99.98	10.054	NA-NA	HIGH	NA-NA	6	6.462	18062/18156	99.98	NODE_2_length_1341954_cov_2.398168
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/2_bin.42.fa	0.4839	0.6029	99.98	9.630	NA-NA	HIGH	NA-NA	6	6.189	32374/32566	99.98	NODE_86_length_249076_cov_57.346143
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/7_bin.9.fa	0.4532	0.2953	99.81	9.019	NA-NA	HIGH	NA-NA	6	5.797	15345/16290	99.81	NODE_2831_length_18128_cov_1.548581
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.26.fa	0.4519	0.2769	99.99	8.993	NA-NA	HIGH	NA-NA	6	5.780	15964/15992	99.99	NODE_117_length_153800_cov_1.091740
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.246.fa	0.4501	0.3761	99.98	8.956	NA-NA	HIGH	NA-NA	6	5.757	21742/21892	99.98	NODE_7334_length_35870_cov_0.846320
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.337.fa	0.4372	0.1975	99.71	8.701	NA-NA	HIGH	NA-NA	5	5.592	10149/11122	99.71	NODE_20755_length_15718_cov_0.706241
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.23.fa	0.4255	0.1334	100.00	8.467	NA-NA	HIGH	NA-NA	5	5.442	8010/8021	100.00	NODE_437_length_52780_cov_0.969214
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.38.fa	0.4224	0.2125	99.99	8.406	NA-NA	HIGH	NA-NA	5	5.402	13150/13182	99.99	NODE_454_length_50993_cov_0.863327
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.186.fa	0.4118	0.3947	99.89	8.195	NA-NA	HIGH	NA-NA	5	5.267	23781/24637	99.89	NODE_11155_length_25471_cov_1.088305
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.134.fa	0.3870	0.2267	99.92	7.701	NA-NA	HIGH	NA-NA	5	4.949	14831/15180	99.92	NODE_1514_length_124081_cov_4.612187
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.327.fa	0.3819	0.1599	99.85	7.600	NA-NA	HIGH	NA-NA	5	4.885	10412/10920	99.85	NODE_14409_length_20809_cov_1.023257
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.52.fa	0.3771	0.3749	99.98	7.504	NA-NA	HIGH	NA-NA	5	4.823	25903/26026	99.98	NODE_1155_length_28158_cov_0.895330
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.24.fa	0.3770	0.1557	99.99	7.503	NA-NA	HIGH	NA-NA	5	4.823	10843/10884	99.99	NODE_949_length_32173_cov_0.816545
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/4_bin.51.fa	0.3610	0.1433	99.98	7.183	NA-NA	HIGH	NA-NA	4	4.617	10344/10400	99.98	NODE_3276_length_14323_cov_0.923288
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.341.fa	0.3606	0.1407	99.66	7.175	NA-NA	HIGH	NA-NA	4	4.612	9206/10237	99.66	NODE_7575_length_35049_cov_0.797434
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/5_bin.52.fa	0.3516	0.4500	99.94	6.997	NA-NA	HIGH	NA-NA	4	4.497	33279/33853	99.94	NODE_7_length_590392_cov_2.060656
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.81.fa	0.3477	0.2168	99.82	6.920	NA-NA	HIGH	NA-NA	4	4.447	15606/16507	99.82	NODE_740_length_196943_cov_1.369391
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/6_bin.34.fa	0.3470	0.2028	97.52	6.905	NA-NA	HIGH	NA-NA	4	4.438	7042/15346	97.52	NODE_61_length_284022_cov_5.399648
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/Co_bin.111.fa	0.3458	0.1971	99.51	6.882	NA-NA	HIGH	NA-NA	4	4.423	12702/14803	99.51	NODE_179_length_425377_cov_2.272840
biofilm_reads/SRR24442556_1.fastq.gz	biofilm_mags/444_Dereplicated_MAGs/3_bin.26.fa	0.3447	0.1704	99.87	6.860	NA-NA	HIGH	NA-NA	4	4.409	12298/12821	99.87	NODE_1436_length_39134_cov_0.846976
