Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/549/755/GCA_900549755.1_genomic.fna.gz	0.0692	0.0438	96.52	0.087	93.84-97.15	0.047	0.04-0.10	1	1.023	132/8500	87.43	URPQ01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1222 genome assembly, contig: NODE_123_length_98340_cov_4.537008, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/959/915/GCF_002959915.1_genomic.fna.gz	0.0692	0.0452	97.37	0.087	95.09-98.53	0.047	0.03-0.09	1	1.023	176/8644	88.20	NZ_PPDE01000010.1 Veillonella atypica KON strain ATCC 17744 Contig_10_len_79726, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/035/GCA_900543035.1_genomic.fna.gz	0.0598	0.0442	97.91	0.075	95.49-98.85	0.040	0.03-0.09	1	1.054	204/9727	88.28	UQPV01000001.1 uncultured Solobacterium sp. isolate UMGS524 genome assembly, contig: NODE_186_length_90668_cov_5.014538, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/375/GCA_900542375.1_genomic.fna.gz	0.0567	0.0354	98.72	0.071	96.46-99.83	0.038	0.03-0.07	1	1.028	216/8383	88.87	UQNI01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS454 genome assembly, contig: NODE_241_length_67032_cov_4.336265, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/252/585/GCF_002252585.1_genomic.fna.gz	0.0564	0.0349	98.87	0.071	96.53-100.06	0.038	0.03-0.07	1	1.019	215/8032	88.98	NZ_NQLD01000012.1 Methanobrevibacter smithii strain WWM1085 Contig_1, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/343/965/GCA_003343965.1_genomic.fna.gz	0.0522	0.0307	100.00	0.065	99.35-102.86	0.035	0.02-0.06	1	1.038	292/5889	90.76	QAKD01000070.1 MAG: Clostridiales Family XIII bacterium isolate CIM:MAG 1057 contig_103049, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/160/865/GCF_002160865.1_genomic.fna.gz	0.0446	0.0399	98.23	0.056	95.75-98.39	0.030	0.03-0.06	1	1.025	204/11718	87.75	NZ_NFLJ01000001.1 Massilimicrobiota timonensis strain An13 An13_contig_1, whole genome shotgun sequence
real_gut_reads/ERR321526_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/557/165/GCA_900557165.1_genomic.fna.gz	0.0406	0.0304	100.00	0.051	98.01-101.35	0.027	0.02-0.05	1	1.013	297/10056	89.26	USRS01000001.1 uncultured Clostridium sp. isolate UMGS2014 genome assembly, contig: NODE_178_length_94279_cov_5.020759, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/941/205/GCA_001941205.1_genomic.fna.gz	15.1495	13.2348	97.69	139.094	NA-NA	HIGH	NA-NA	73	74.443	5779/11930	97.69	MSHK01000001.1 Synergistes sp. Zagget9 zag_T1_merged_singles_contig_103, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/009/555/GCF_013009555.1_genomic.fna.gz	3.9430	7.0421	99.26	36.203	NA-NA	HIGH	NA-NA	19	19.083	18677/23489	99.26	NZ_CP046176.1 Phocaeicola dorei strain DSM 17855 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/404/675/GCF_001404675.1_genomic.fna.gz	3.7355	3.6625	99.06	34.297	NA-NA	HIGH	NA-NA	18	18.619	9837/13182	99.06	NZ_CYXU01000001.1 Coprococcus eutactus strain 2789STDY5834963, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/215/145/GCA_905215145.1_genomic.fna.gz	3.3204	1.8597	99.92	30.486	NA-NA	HIGH	NA-NA	16	17.334	7346/7528	99.92	CAJMOW010000001.1 TPA_asm: uncultured bacterium isolate ERR321470-bin.8 genome assembly, contig: NODE_6_length_143368_cov_3.94236, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	3.1129	3.2956	98.88	28.581	NA-NA	HIGH	NA-NA	15	14.442	10071/14285	98.88	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/275/GCA_900546275.1_genomic.fna.gz	2.7344	1.0014	95.74	25.106	NA-NA	HIGH	NA-NA	13	13.176	1260/4862	95.74	URCH01000001.1 uncultured Tenericutes bacterium isolate UMGS872 genome assembly, contig: NODE_1_length_199917_cov_5.73895, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/680/455/GCF_009680455.1_genomic.fna.gz	2.6588	2.5519	98.68	24.411	NA-NA	HIGH	NA-NA	13	12.812	8710/13152	98.68	NZ_WKRD01000010.1 Lachnospira eligens strain BIOML-A1 scaffold10_size99411, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/215/GCA_000437215.1_genomic.fna.gz	2.2136	1.0189	100.00	20.324	NA-NA	HIGH	NA-NA	10	10.667	6246/6254	100.00	FR898613.1 Clostridium sp. CAG:440 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/325/GCA_000154325.1_genomic.fna.gz	2.1598	1.8493	98.19	19.830	NA-NA	HIGH	NA-NA	10	10.407	6449/11351	98.19	DS499551.1 Eubacterium siraeum DSM 15702 Scfld_03_43 genomic scaffold, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/095/GCA_000433095.1_genomic.fna.gz	1.9385	1.2321	99.39	17.798	NA-NA	HIGH	NA-NA	9	9.341	7144/8625	99.39	HF991443.1 Clostridium sp. CAG:967 genomic scaffold, scf8, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/433/755/GCA_000433755.1_genomic.fna.gz	1.8062	0.6752	98.38	16.583	NA-NA	HIGH	NA-NA	8	8.703	3085/5126	98.38	FR891232.1 Clostridium sp. CAG:465 genomic scaffold, scf11, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/112/995/GCA_900112995.1_genomic.fna.gz	1.6443	1.4708	99.25	15.097	NA-NA	HIGH	NA-NA	8	7.923	9645/12183	99.25	FONU01000049.1 Lactobacillus rogosae strain ATCC 27753 genome assembly, contig: Ga0052885_scaffold00047.47, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/287/955/GCF_014287955.1_genomic.fna.gz	1.5878	1.4804	98.92	14.578	NA-NA	HIGH	NA-NA	7	7.651	9095/12750	98.92	NZ_JACOPD010000001.1 Lachnospira sp. NSJ-43 M7_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/834/235/GCF_002834235.1_genomic.fna.gz	1.5433	1.1760	97.84	14.170	NA-NA	HIGH	NA-NA	7	7.437	5110/10048	97.84	NZ_NNBY01000001.1 Ruminococcus bromii strain 5AMG contig000001, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/815/GCA_000431815.1_genomic.fna.gz	1.5306	1.1236	99.25	14.053	NA-NA	HIGH	NA-NA	7	7.375	8001/10092	99.25	FR889208.1 Butyrivibrio sp. CAG:318 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/538/135/GCA_003538135.1_genomic.fna.gz	1.3840	0.9487	98.06	12.707	NA-NA	HIGH	NA-NA	6	6.669	5098/9369	98.06	DPOR01000002.1 TPA_asm: Oscillospiraceae bacterium isolate UBA11809 contig_1031, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/477/185/GCA_002477185.1_genomic.fna.gz	1.3416	0.6010	98.68	12.318	NA-NA	HIGH	NA-NA	6	6.465	3932/5931	98.68	DLOI01000091.1 TPA_asm: Alphaproteobacteria bacterium UBA7488 UBA7488_contig_1003, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	1.3168	2.1585	97.49	12.090	NA-NA	HIGH	NA-NA	6	6.345	9615/21133	97.49	NC_009614.1 Bacteroides vulgatus ATCC 8482, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/479/605/GCF_003479605.1_genomic.fna.gz	1.2221	1.1530	97.84	11.220	NA-NA	HIGH	NA-NA	6	5.889	6511/12794	97.84	NZ_QUHR01000001.1 Roseburia sp. AF12-17LB AF12-17LB.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/296/465/GCF_000296465.1_genomic.fna.gz	1.1596	1.2678	98.44	10.646	NA-NA	HIGH	NA-NA	5	5.587	9037/14696	98.44	NZ_JH815203.1 Barnesiella intestinihominis YIT 11860 supercont1.1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	1.1407	1.7090	98.80	10.473	NA-NA	HIGH	NA-NA	5	5.496	13540/19703	98.80	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/464/165/GCF_003464165.1_genomic.fna.gz	1.0745	0.8912	96.05	9.865	NA-NA	HIGH	NA-NA	4	5.178	3220/11224	96.05	NZ_QSEK01000001.1 Eubacterium sp. AM49-13BH AM49-13BH.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz	1.0543	0.9760	96.26	9.680	NA-NA	HIGH	NA-NA	4	5.080	3893/12681	96.26	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/312/505/GCA_001312505.1_genomic.fna.gz	1.0269	1.0626	97.57	9.428	NA-NA	HIGH	NA-NA	5	4.948	6516/13972	97.57	BBDW01000001.1 Ruminococcus faecis JCM 15917 DNA, contig: JCM15917.contig00001, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/465/GCF_000154465.1_genomic.fna.gz	1.0045	0.8134	98.48	9.223	NA-NA	HIGH	NA-NA	4	4.840	6664/10726	98.48	NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/437/355/GCA_000437355.1_genomic.fna.gz	0.9997	0.3499	98.74	9.179	NA-NA	HIGH	NA-NA	4	4.817	3223/4773	98.74	FR899742.1 Firmicutes bacterium CAG:460 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	0.9885	1.1012	97.63	9.076	NA-NA	HIGH	NA-NA	4	4.763	7067/14874	97.63	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/475/GCA_000434475.1_genomic.fna.gz	0.9854	0.6862	96.97	9.047	NA-NA	HIGH	NA-NA	4	4.748	3534/9186	96.97	FR879452.1 Dialister sp. CAG:486 genomic scaffold, scf10, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/175/GCA_900548175.1_genomic.fna.gz	0.9507	0.9731	97.73	8.729	NA-NA	HIGH	NA-NA	4	4.581	6801/13855	97.73	URJW01000001.1 uncultured Parabacteroides sp. isolate UMGS1064 genome assembly, contig: NODE_70_length_56957_cov_4.40403, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/445/GCF_003478445.1_genomic.fna.gz	0.9394	1.0091	98.43	8.625	NA-NA	HIGH	NA-NA	4	4.527	8833/14430	98.43	NZ_QUET01000001.1 Roseburia sp. AM59-24XD AM59-24XD.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/525/GCA_900552525.1_genomic.fna.gz	0.9304	0.6661	98.11	8.542	NA-NA	HIGH	NA-NA	4	4.483	5304/9597	98.11	UNSK01000001.1 Candidatus Gastranaerophilales bacterium isolate UMGS1517 genome assembly, contig: NODE_4_length_190731_cov_7.743895, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/158/035/GCF_000158035.1_genomic.fna.gz	0.9243	2.0161	98.57	8.487	NA-NA	HIGH	NA-NA	4	4.454	18679/29217	98.57	NZ_EQ973551.1 Bacteroides cellulosilyticus DSM 14838 Scfld188, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.8930	1.0193	98.39	8.199	NA-NA	HIGH	NA-NA	4	4.303	9371/15484	98.39	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/669/225/GCF_010669225.1_genomic.fna.gz	0.8491	0.6925	97.91	7.796	NA-NA	HIGH	NA-NA	3	4.092	5616/10793	97.91	NZ_CP048627.1 Megamonas funiformis strain JCM 14723 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	0.8341	1.0720	97.82	7.658	NA-NA	HIGH	NA-NA	4	4.019	8845/17492	97.82	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/845/GCF_000012845.1_genomic.fna.gz	0.7674	1.1721	98.38	7.045	NA-NA	HIGH	NA-NA	3	3.698	12419/20586	98.38	NC_009615.1 Parabacteroides distasonis ATCC 8503, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/917/175/GCA_001917175.1_genomic.fna.gz	0.7436	0.4675	98.20	6.827	NA-NA	HIGH	NA-NA	3	3.583	4803/8433	98.20	MNTV01000023.1 MAG: Azospirillum sp. 51_20 Ley3_66761_scaffold_1027, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/835/GCA_000436835.1_genomic.fna.gz	0.7206	0.4287	98.21	6.616	NA-NA	HIGH	NA-NA	3	3.472	4648/8127	98.21	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/210/995/GCA_905210995.1_genomic.fna.gz	0.6691	0.4443	98.33	6.144	NA-NA	HIGH	NA-NA	3	3.224	5350/9031	98.33	CAJLZE010000001.1 TPA_asm: uncultured Anaerotruncus sp. isolate ERR414264-bin.20 genome assembly, contig: NODE_83_length_83435_cov_6.343536, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/538/905/GCA_900538905.1_genomic.fna.gz	0.6522	0.4604	96.79	5.988	NA-NA	HIGH	NA-NA	3	3.143	3507/9651	96.79	UPZS01000001.1 uncultured Sutterella sp. isolate UMGS71 genome assembly, contig: NODE_8_length_191690_cov_9.146947, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/215/GCA_000434215.1_genomic.fna.gz	0.6387	0.5003	99.06	5.864	NA-NA	HIGH	NA-NA	3	3.077	7963/10680	99.06	HF999650.1 Bacteroides sp. CAG:144 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/965/GCA_001916965.1_genomic.fna.gz	0.6358	0.6971	98.57	5.838	NA-NA	HIGH	NA-NA	3	3.064	9595/15016	98.57	MNTL01000026.1 MAG: Roseburia sp. CAG:10041_57 Ley3_66761_scaffold_10235, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/965/GCA_902362965.1_genomic.fna.gz	0.4727	0.3988	98.42	4.340	98.36-98.49	2.278	2.12-2.44	2	2.692	6061/10993	98.10	CABIYQ010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00072 genome assembly, contig: .14207_7_57.1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/149/915/GCA_003149915.1_genomic.fna.gz	0.4621	0.2087	98.09	4.243	97.99-98.20	2.227	1.97-2.39	2	2.584	2958/5999	97.74	QAMK01000009.1 Firmicutes bacterium isolate CIM:MAG 721 contig_10539, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/695/995/GCF_009695995.1_genomic.fna.gz	0.4454	0.4200	97.00	4.089	96.96-97.11	2.146	1.92-2.26	2	2.690	4362/12609	96.63	NZ_VUMU01000001.1 Waltera intestinalis strain WCA3-601-WT-6H seq1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	0.4099	0.4489	97.86	3.763	97.80-97.93	1.975	1.88-2.05	2	2.458	6233/14021	97.42	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	0.4088	0.3784	98.94	3.754	98.82-99.00	1.970	1.88-2.24	2	2.785	7794/12400	98.51	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/065/GCF_009696065.1_genomic.fna.gz	0.4011	0.4118	97.95	3.683	97.86-98.02	1.933	1.83-2.07	2	2.568	6323/13906	97.49	NZ_VUMS01000001.1 Oliverpabstia intestinalis strain BSM-380-WT-5A seq1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/332/875/GCF_000332875.2_genomic.fna.gz	0.3893	0.3426	99.07	3.574	99.00-99.13	1.876	1.79-1.97	2	2.788	7838/12238	98.57	NZ_KB290627.1 Anaerostipes hadrus DSM 3319 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/115/GCA_900539115.1_genomic.fna.gz	0.3737	0.3367	97.63	3.431	97.55-97.71	1.801	1.69-1.91	2	2.526	4918/12268	97.09	UQAQ01000001.1 uncultured Roseburia sp. isolate UMGS89 genome assembly, contig: NODE_84_length_152947_cov_11.368503, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/917/135/GCA_001917135.1_genomic.fna.gz	0.3551	0.2147	98.60	3.260	98.50-98.70	1.711	1.58-1.84	2	2.492	4388/8207	98.00	MNTT01000005.1 Acetobacter sp. 46_36 Ley3_66761_scaffold_11617, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/024/715/GCF_003024715.1_genomic.fna.gz	0.3355	0.3490	98.18	3.080	98.09-98.26	1.617	1.53-1.71	2	2.744	6414/13933	97.53	NZ_PYLO01000001.1 Clostridium fessum strain SNUG30386 scaffold_0, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/556/615/GCA_900556615.1_genomic.fna.gz	0.3258	0.2106	99.72	2.991	99.67-99.79	1.570	1.50-1.63	2	2.033	6383/8704	99.00	USPP01000001.1 uncultured Clostridiales bacterium isolate UMGS1955 genome assembly, contig: NODE_498_length_26482_cov_5.272941, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/481/005/GCA_003481005.1_genomic.fna.gz	0.3223	0.3606	98.00	2.960	97.91-98.08	1.553	1.49-1.64	2	2.501	6486/15166	97.30	QUKC01000001.1 Firmicutes bacterium TM09-10 TM09-10.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/477/605/GCF_003477605.1_genomic.fna.gz	0.3123	0.3082	97.99	2.868	97.91-98.06	1.505	1.44-1.60	2	2.145	5642/13453	97.24	NZ_QUDR01000001.1 Clostridium sp. AF37-5 AF37-5.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/755/GCA_000436755.1_genomic.fna.gz	0.3035	0.2784	99.04	2.787	98.98-99.12	1.463	1.40-1.52	2	1.953	7256/12586	98.24	FR887245.1 Clostridium sp. CAG:253 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/222/615/GCF_002222615.2_genomic.fna.gz	0.3020	0.4382	99.22	2.772	99.17-99.29	1.455	1.41-1.50	2	2.079	11935/19603	98.41	NZ_CP022412.2 Bacteroides caccae strain ATCC 43185 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/375/GCA_000436375.1_genomic.fna.gz	0.2980	0.1700	97.35	2.736	97.20-97.51	1.436	1.32-1.56	2	2.190	2639/7868	96.54	FR885403.1 Azospirillum sp. CAG:239 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/314/995/GCF_001314995.1_genomic.fna.gz	0.2938	0.6037	96.32	2.697	96.24-96.41	1.416	1.35-1.48	2	1.958	6557/27397	95.49	NZ_CP012938.1 Bacteroides ovatus strain ATCC 8483 chromosome, complete genome
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/557/245/GCA_004557245.1_genomic.fna.gz	0.2923	0.1985	96.54	2.683	96.40-96.72	1.408	1.30-1.54	2	2.242	2392/9319	95.71	SFEL01000007.1 MAG: Clostridiales bacterium isolate W0P31.004 Contig100, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/105/GCF_000154105.1_genomic.fna.gz	0.2918	0.4108	99.50	2.679	99.45-99.55	1.406	1.36-1.45	2	2.214	12201/18580	98.65	NZ_DS264552.1 Parabacteroides merdae ATCC 43184 Scfld0292, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/711/035/GCA_018711035.1_genomic.fna.gz	0.2888	0.2578	98.31	2.652	98.22-98.39	1.392	1.33-1.46	2	1.899	5404/12067	97.44	DVIU01000060.1 MAG TPA_asm: Candidatus Scatousia excrementigallinarum isolate 6276 CHK98__C100445_L5768_ERR2241824, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/005/GCA_001916005.1_genomic.fna.gz	0.2846	0.1491	98.08	2.613	97.93-98.19	1.371	1.27-1.49	2	1.950	2996/7238	97.19	MNRP01000042.1 MAG: Clostridium sp. 26_22 Ley3_66761_scaffold_1081, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	0.2824	0.4041	98.51	2.592	98.44-98.58	1.361	1.31-1.41	2	2.346	9092/19066	97.64	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/915/GCA_000432915.1_genomic.fna.gz	0.2765	0.2274	98.97	2.538	98.90-99.06	1.332	1.26-1.39	2	1.909	6086/11251	98.04	HF995189.1 Firmicutes bacterium CAG:194 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/315/195/GCF_003315195.1_genomic.fna.gz	0.2753	0.2565	98.20	2.528	98.09-98.29	1.327	1.26-1.41	2	2.474	5299/12490	97.27	NZ_QNRV01000001.1 Sutterella wadsworthensis strain DSM 14016 Ga0244527_101, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	0.2753	0.2594	98.02	2.527	97.90-98.11	1.326	1.26-1.41	2	1.883	4940/12361	97.08	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.2696	0.3075	98.16	2.476	98.07-98.25	1.299	1.24-1.38	2	2.040	6299/15124	97.21	NC_015977.1 Roseburia hominis A2-183, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/190/535/GCF_000190535.1_genomic.fna.gz	0.2575	0.3590	99.34	2.364	99.28-99.39	1.241	1.20-1.28	2	1.867	10855/18480	98.30	NC_015160.1 Odoribacter splanchnicus DSM 20712, complete sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/431/515/GCA_000431515.1_genomic.fna.gz	0.2496	0.1952	99.18	2.292	99.09-99.28	1.203	1.15-1.26	1	1.781	5820/10586	98.09	HF991279.1 Clostridium sp. CAG:632 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR209458_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/474/435/GCF_003474435.1_genomic.fna.gz	0.2439	0.2846	98.14	2.239	98.03-98.22	1.175	1.11-1.24	2	1.860	6217/15762	97.04	NZ_QRNF01000001.1 Ruminococcus sp. AF46-10NS AF46-10NS.Scaf1, whole genome shotgun sequence
