Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000146185.1/GCF_000146185.1_ASM14618v1_genomic.fna.gz	0.0900	0.0820	96.79	0.753	96.61-97.04	0.753	0.68-0.81	1	1.476	2414/12238	94.90	NC_012778.1 [Eubacterium] eligens ATCC 27750, complete sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_025567305.1/GCF_025567305.1_ASM2556730v1_genomic.fna.gz	0.0899	0.0767	98.61	0.752	98.44-98.74	0.752	0.71-0.81	1	1.498	3969/11366	96.66	NZ_JAOQJP010000001.1 Brotomerdimonas butyrica strain Sanger_12 .13414_6_60.1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_002127965.1/GCF_002127965.1_ASM212796v1_genomic.fna.gz	0.0863	0.0686	99.37	0.722	99.21-99.51	0.722	0.67-0.77	1	1.416	4532/10564	97.31	NZ_CP018787.1 Oxalobacter formigenes strain HC-1 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_001406295.1/GCF_001406295.1_13414_6_75_genomic.fna.gz	0.0859	0.0915	97.85	0.718	97.70-98.04	0.718	0.66-0.77	1	1.477	3846/14118	95.89	NZ_CYYA01000001.1 Eubacterium ramulus strain 2789STDY5608891, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_902373765.1/GCF_902373765.1_MGYG-HGUT-01304_genomic.fna.gz	0.0835	0.0674	97.28	0.698	97.07-97.50	0.698	0.62-0.76	1	1.407	2173/9984	95.20	NZ_CABKNM010000001.1 Thomasclavelia spiroformis isolate MGYG-HGUT-01304, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003945365.1/GCF_003945365.1_PFJ30894_01_genomic.fna.gz	0.0802	0.0634	98.91	0.671	98.75-99.07	0.671	0.62-0.71	1	1.367	3686/10407	96.71	NZ_AP019004.1 Phascolarctobacterium faecium strain JCM 30894 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003812345.1/GCF_003812345.1_ASM381234v1_genomic.fna.gz	0.0787	0.1293	98.61	0.658	98.51-98.74	0.658	0.62-0.68	1	1.382	6997/22012	96.37	NZ_CP033744.1 Citrobacter freundii strain FDAARGOS_549 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_020341675.1/GCF_020341675.1_ASM2034167v1_genomic.fna.gz	0.0775	0.1444	95.52	0.648	95.35-95.71	0.648	0.59-0.70	1	1.611	2870/24493	93.32	NZ_CP064940.1 Bacteroides intestinalis strain APC919/174 substr. 8W chromosome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003340385.1/GCF_003340385.1_ASM334038v1_genomic.fna.gz	0.0710	0.0776	95.66	0.593	95.36-95.89	0.593	0.53-0.66	1	2.013	1701/14758	93.27	NZ_PPTS01000001.1 Gordonibacter pamelaeae strain 3C NODE_1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003574295.1/GCF_003574295.1_ASM357429v1_genomic.fna.gz	0.0699	0.0683	98.53	0.585	98.35-98.76	0.585	0.53-0.63	1	1.373	3919/12994	96.21	NZ_BHGK01000001.1 Mediterraneibacter butyricigenes strain KCTC 15684 Contigs1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014333425.1/GCF_014333425.1_ASM1433342v1_genomic.fna.gz	0.0664	0.0736	98.35	0.555	98.18-98.58	0.555	0.50-0.59	1	1.342	3854/14844	95.74	NZ_JACRYT010000001.1 Zhenpiania hominis strain BX12 BX-12_ctg0001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_900537995.1/GCF_900537995.1_Roseburia_intestinalis_strain_L1-82_genomic.fna.gz	0.0651	0.0941	98.18	0.544	98.04-98.37	0.544	0.50-0.57	1	1.436	4572/18464	95.60	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000455225.1/GCF_000455225.1_Megasphaera_massiliensis_genomic.fna.gz	0.0643	0.0567	97.19	0.538	97.00-97.47	0.538	0.48-0.56	1	1.290	2017/11495	94.54	NZ_HF954532.1 Megasphaera massiliensis strain NP3, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_025567605.1/GCF_025567605.1_ASM2556760v1_genomic.fna.gz	0.0637	0.0686	99.19	0.532	99.03-99.38	0.532	0.49-0.56	1	1.349	4779/14444	96.50	NZ_JAOQKG010000001.1 Oscillibacter acetigenes strain H4_59 .14207_7_16.1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014287355.1/GCF_014287355.1_ASM1428735v1_genomic.fna.gz	0.0622	0.0692	97.04	0.520	96.89-97.28	0.520	0.47-0.56	1	1.500	2525/14505	94.52	NZ_JACOPE010000001.1 Ruminococcus hominis strain NSJ-13 1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_001404935.1/GCF_001404935.1_13414_6_41_genomic.fna.gz	0.0574	0.0653	99.46	0.480	99.29-99.67	0.480	0.44-0.51	1	1.268	5047/15272	96.49	NZ_CYXL01000001.1 Blautia hydrogenotrophica strain 2789STDY5608857, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000224985.1/GCF_000224985.1_ASM22498v1_genomic.fna.gz	0.0567	0.0377	97.35	0.474	97.10-97.63	0.474	0.42-0.51	1	1.272	1418/8438	94.41	NC_015975.1 Ligilactobacillus ruminis ATCC 27782, complete sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_013374815.1/GCF_013374815.1_ASM1337481v1_genomic.fna.gz	0.0561	0.0860	98.26	0.469	98.11-98.44	0.469	0.43-0.49	1	1.266	4373/19782	95.25	NZ_CP055292.1 Shigella sonnei strain SE6-1 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_022845715.1/GCF_022845715.1_ASM2284571v1_genomic.fna.gz	0.0538	0.0695	99.31	0.449	99.20-99.49	0.449	0.42-0.47	1	1.277	5168/17304	96.18	NZ_AP025564.1 Raoultibacter timonensis strain CE91-St30 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_016894205.1/GCF_016894205.1_ASM1689420v1_genomic.fna.gz	0.0533	0.0726	98.57	0.446	98.42-98.83	0.446	0.41-0.47	1	1.272	4202/17857	95.44	NZ_CP069794.1 Bacteroides eggerthii strain FDAARGOS_1221 chromosome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003628755.1/GCF_003628755.1_ASM362875v1_genomic.fna.gz	0.0501	0.0478	99.38	0.418	99.20-99.63	0.418	0.38-0.45	1	1.191	3717/12446	96.18	NZ_CP029256.1 Christensenella minuta strain DSM 22607 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_010508875.1/GCF_010508875.1_ASM1050887v1_genomic.fna.gz	0.0488	0.0626	99.09	0.408	98.92-99.32	0.408	0.37-0.43	1	1.360	4222/16282	95.74	NZ_CP048436.1 Flavonifractor plautii strain JCM 32125 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000205025.1/GCF_000205025.1_ASM20502v1_genomic.fna.gz	0.0480	0.0437	98.50	0.401	98.30-98.77	0.401	0.36-0.42	1	1.225	2542/12065	95.10	NZ_GL883674.1 Parasutterella excrementihominis YIT 11859 Scfld0, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/viral/GCF_001744635.1/GCF_001744635.1_ViralProj344175_genomic.fna.gz	0.0478	0.0006	97.68	0.400	95.45-99.54	0.400	0.23-0.88	1	1.677	31/186	94.38	NC_031016.1 Lactococcus phage PLgT-1, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_012273055.1/GCF_012273055.1_ASM1227305v1_genomic.fna.gz	0.0477	0.0785	99.08	0.399	98.93-99.28	0.399	0.37-0.42	1	1.596	5434/21321	95.69	NZ_CP050956.1 Parabacteroides distasonis strain FDAARGOS_615 chromosome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_009831375.1/GCF_009831375.1_ASM983137v1_genomic.fna.gz	0.0448	0.0512	98.63	0.375	98.45-98.91	0.375	0.34-0.40	1	1.341	3322/14978	95.26	NZ_CP027002.1 [Ruminococcus] gnavus ATCC 29149 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_020463755.1/GCF_020463755.1_ASM2046375v1_genomic.fna.gz	0.0420	0.0328	98.30	0.351	98.05-98.64	0.351	0.31-0.38	1	1.197	1820/10207	94.59	NZ_CP059048.1 Lactococcus lactis strain LAC460 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_020526085.1/GCF_020526085.1_ASM2052608v1_genomic.fna.gz	0.0408	0.0715	96.05	0.341	95.72-96.38	0.341	0.31-0.38	1	1.180	1980/23428	92.34	NZ_CP084874.1 Klebsiella africana strain 200023 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_001244495.1/GCF_001244495.1_Clostridium_phoceensis_genomic.fna.gz	0.0399	0.0443	97.81	0.333	97.56-98.11	0.333	0.30-0.36	1	1.304	2186/14929	93.99	NZ_LN866265.1 Clostridium phoceensis strain GD3, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014288115.1/GCF_014288115.1_ASM1428811v1_genomic.fna.gz	0.0397	0.0370	99.39	0.332	99.18-99.71	0.332	0.29-0.35	1	1.291	3022/12439	95.54	NZ_JACOOK010000001.1 Alistipes hominis strain New-7 N7_ctg01, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_006385805.1/GCF_006385805.1_ASM638580v1_genomic.fna.gz	0.0396	0.0249	96.71	0.331	96.12-97.35	0.331	0.27-0.39	1	1.440	860/8324	92.94	NZ_VFSG01000001.1 Streptococcus xiaochunlingii strain E24 Scaffold1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_025567465.1/GCF_025567465.1_ASM2556746v1_genomic.fna.gz	0.0354	0.0327	97.90	0.296	97.58-98.27	0.296	0.26-0.33	1	1.315	1730/12398	93.84	NZ_JAOQKI010000001.1 Roseburia amylophila strain Sanger_19 .13414_6_70.1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000307345.1/GCF_000307345.1_Para_merd_CL03T12C32_V1_genomic.fna.gz	0.0344	0.0545	97.26	0.287	96.93-97.60	0.287	0.25-0.32	1	1.279	2244/20614	93.10	NZ_JH976452.1 Parabacteroides merdae CL03T12C32 supercont1.1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000960005.1/GCF_000960005.1_ASM96000v1_genomic.fna.gz	0.0301	0.0185	96.57	0.251	95.89-97.15	0.251	0.20-0.31	1	1.146	631/8198	92.06	NZ_JYGP01000001.1 Streptococcus mitis strain OT25 TZ90_contig000001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_006385165.1/GCF_006385165.1_ASM638516v1_genomic.fna.gz	0.0299	0.0211	95.37	0.250	94.53-96.16	0.250	0.18-0.32	1	1.197	371/7122	90.91	NZ_VFJA01000001.1 Streptococcus symci strain C17 Scaffold1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_011617105.1/GCF_011617105.1_ASM1161710v1_genomic.fna.gz	0.0298	0.0457	96.58	0.249	96.16-96.99	0.249	0.22-0.28	1	1.129	1553/20293	92.04	NZ_CP050150.1 Hafnia alvei strain A23BA chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_001701045.1/GCF_001701045.1_ASM170104v1_genomic.fna.gz	0.0280	0.0323	97.97	0.234	97.56-98.38	0.234	0.20-0.27	1	1.118	1692/14917	93.22	NZ_CP016757.1 Cloacibacillus porcorum strain CL-84 (T) chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_013046825.1/GCF_013046825.1_ASM1304682v1_genomic.fna.gz	0.0277	0.0267	99.43	0.231	99.07-99.79	0.231	0.20-0.25	1	1.128	2214/12533	94.56	NZ_CP053187.1 Turicibacter sanguinis strain MOL361 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003459085.1/GCF_003459085.1_ASM345908v1_genomic.fna.gz	0.0273	0.0330	97.18	0.229	96.63-97.61	0.229	0.20-0.27	1	1.113	1388/16041	92.41	NZ_QRUP01000001.1 Holdemania filiformis strain AF24-29 AF24-29.Scaf1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014287955.1/GCF_014287955.1_ASM1428795v1_genomic.fna.gz	0.0271	0.0256	98.64	0.226	98.23-99.11	0.226	0.19-0.26	1	1.345	1853/12750	93.97	NZ_JACOPD010000001.1 Lachnospira hominis strain NSJ-43 M7_ctg0001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000191405.1/GCF_000191405.1_ASM19140v1_genomic.fna.gz	0.0269	0.0184	97.83	0.225	97.25-98.39	0.225	0.18-0.26	1	1.143	952/9125	92.97	NZ_GL872339.1 Haemophilus parainfluenzae ATCC 33392 SCAFFOLD1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_900103425.1/GCF_900103425.1_IMG-taxon_2595698240_annotated_assembly_genomic.fna.gz	0.0268	0.0146	96.52	0.224	95.69-97.20	0.224	0.17-0.28	1	1.104	502/7323	91.72	NZ_FMXA01000040.1 Allisonella histaminiformans strain DSM 15230, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003475105.1/GCF_003475105.1_ASM347510v1_genomic.fna.gz	0.0263	0.0233	98.26	0.219	97.81-98.76	0.219	0.18-0.25	1	1.147	1424/11831	93.40	NZ_QROT01000001.1 Eubacterium ventriosum strain AF37-4 AF37-4.Scaf1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014163495.1/GCF_014163495.1_ASM1416349v1_genomic.fna.gz	0.0254	0.0253	98.24	0.213	97.76-98.75	0.213	0.18-0.24	1	1.151	1466/12952	93.21	NZ_AP023049.1 Alistipes indistinctus strain 2BBH45 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014337215.1/GCF_014337215.1_ASM1433721v1_genomic.fna.gz	0.0253	0.0322	98.98	0.211	98.62-99.31	0.211	0.19-0.24	1	1.125	2420/16955	93.91	NZ_CP060635.1 Wansuia hejianensis strain NSJ-29 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/viral/GCF_902150545.1/GCF_902150545.1_Lambda_ev017_genomic.fna.gz	0.0247	0.0004	100.00	0.207	99.10-103.50	0.207	0.09-0.36	1	1.077	65/231	95.99	NC_049948.1 Escherichia phage Lambda_ev017 genome assembly, chromosome: 1
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_015140235.1/GCF_015140235.1_ASM1514023v1_genomic.fna.gz	0.0242	0.0198	96.58	0.203	95.92-97.29	0.203	0.16-0.25	1	1.314	720/11103	91.55	NZ_AP023321.1 Solibaculum mannosilyticum strain 12CBH8 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_016127855.1/GCF_016127855.1_ASM1612785v1_genomic.fna.gz	0.0242	0.0246	98.50	0.203	98.03-98.99	0.203	0.17-0.24	1	1.112	1595/13601	93.32	NZ_CP066049.1 Actinomyces naeslundii strain FDAARGOS_1037 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014202115.1/GCF_014202115.1_ASM1420211v1_genomic.fna.gz	0.0235	0.0293	98.50	0.196	98.05-98.93	0.196	0.17-0.22	1	1.108	1914/16664	93.26	NZ_JACHFW010000001.1 Catenibacillus scindens strain DSM 106146 Ga0415378_01, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014287795.1/GCF_014287795.1_ASM1428779v1_genomic.fna.gz	0.0205	0.0200	98.91	0.171	98.48-99.34	0.171	0.15-0.20	1	1.085	1525/13247	93.26	NZ_JACOON010000001.1 Christensenella tenuis strain NSJ-35 HPD3569_ctg01, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014647355.1/GCF_014647355.1_ASM1464735v1_genomic.fna.gz	0.0197	0.0351	99.10	0.165	98.73-99.47	0.165	0.14-0.18	1	1.219	2879/23719	93.42	NZ_BMPA01000001.1 Butyricimonas paravirosa strain JCM 18677 sequence01, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_027666165.1/GCF_027666165.1_ASM2766616v1_genomic.fna.gz	0.0196	0.0245	98.27	0.164	97.71-98.75	0.164	0.14-0.19	1	1.092	1540/16938	92.56	NZ_JAQEHV010000001.1 Ruthenibacterium lactatiformans strain AM77-15pH10TA AM77-15pH10TA.Scaf1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_002998925.1/GCF_002998925.1_ASM299892v1_genomic.fna.gz	0.0196	0.0114	98.32	0.164	97.64-98.96	0.164	0.13-0.20	1	1.088	708/7753	92.57	NZ_CP027228.1 Mogibacterium diversum strain CCUG 47132 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_016127955.1/GCF_016127955.1_ASM1612795v1_genomic.fna.gz	0.0192	0.0197	97.41	0.160	96.75-98.02	0.160	0.13-0.19	1	1.090	926/13782	91.66	NZ_CP066060.1 Actinomyces oris strain FDAARGOS_1051 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003435485.1/GCF_003435485.1_ASM343548v1_genomic.fna.gz	0.0180	0.0388	97.83	0.151	97.35-98.25	0.151	0.13-0.17	1	1.115	2138/28875	91.95	NZ_QVLV01000001.1 Eisenbergiella massiliensis strain TF05-5AC TF05-5AC.Scaf1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_002871975.1/GCF_002871975.1_ASM287197v1_genomic.fna.gz	0.0179	0.0121	95.43	0.149	94.33-96.74	0.149	0.09-0.22	1	1.066	303/9080	89.61	NZ_PNHV01000001.1 Actinomyces graevenitzii strain UMB0286 ERR1203671.17957_1_83.1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_002234575.2/GCF_002234575.2_ASM223457v2_genomic.fna.gz	0.0172	0.0366	97.96	0.144	97.53-98.42	0.144	0.12-0.16	1	1.123	2054/28270	91.89	NZ_CP022464.2 Enterocloster bolteae strain ATCC BAA-613 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_901544385.1/GCF_901544385.1_42912_F01_genomic.fna.gz	0.0155	0.0109	95.63	0.129	94.37-96.99	0.129	0.07-0.19	1	1.080	286/9171	89.42	NZ_LR594049.1 Streptococcus gordonii strain NCTC10231 chromosome 1
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_006546835.1/GCF_006546835.1_ASM654683v1_genomic.fna.gz	0.0154	0.0166	95.80	0.128	94.81-96.92	0.128	0.09-0.17	1	1.103	474/14471	89.56	NZ_VICB01000001.1 Actinomyces johnsonii strain CCUG 34287 CCUG34287T_0000001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_900115855.1/GCF_900115855.1_IMG-taxon_2623620476_annotated_assembly_genomic.fna.gz	0.0152	0.0297	98.63	0.127	98.12-99.02	0.127	0.11-0.15	1	1.083	2101/25895	92.22	NZ_FOZH01000025.1 Enterocloster citroniae strain NLAE-zl-G70, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_022487425.1/GCF_022487425.1_ASM2248742v1_genomic.fna.gz	0.0151	0.0212	98.01	0.127	97.17-98.91	0.127	0.09-0.16	1	1.321	1402/18639	91.99	NZ_JAKVPQ010000001.1 Amedibacillus hominis strain NSJ-176 E.ZM.X.D10.38Amed.d94_ctg001, whole genome shotgun sequence, ribosomal protein l10 leader region
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_018408705.1/GCF_018408705.1_ASM1840870v1_genomic.fna.gz	0.0147	0.0161	97.34	0.123	96.37-98.01	0.123	0.10-0.17	1	1.255	752/14246	90.95	NZ_AP023420.1 Pusillibacter faecalis strain MM59 chromosome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_023008305.1/GCF_023008305.1_ASM2300830v1_genomic.fna.gz	0.0145	0.0164	98.70	0.121	98.06-99.26	0.121	0.10-0.14	1	1.091	1183/15054	92.12	NZ_CP094682.1 Anaerotruncus colihominis strain VE303-02 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_019931005.1/GCF_019931005.1_ASM1993100v1_genomic.fna.gz	0.0137	0.0087	96.23	0.115	94.92-97.87	0.115	0.06-0.17	1	1.039	281/8254	89.67	NZ_CP082858.1 Granulicatella adiacens strain FDAARGOS_1477 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_900637025.1/GCF_900637025.1_46338_H01_genomic.fna.gz	0.0136	0.0085	96.09	0.114	94.81-97.60	0.114	0.07-0.17	1	1.076	264/8203	89.51	NZ_LR134336.1 Streptococcus oralis ATCC 35037 strain NCTC 11427 chromosome 1, complete sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_025149125.1/GCF_025149125.1_ASM2514912v1_genomic.fna.gz	0.0132	0.0271	96.35	0.111	95.71-97.13	0.111	0.09-0.14	1	1.071	939/27320	89.70	NZ_CP102272.1 [Clostridium] asparagiforme DSM 15981 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014384745.1/GCF_014384745.1_ASM1438474v1_genomic.fna.gz	0.0130	0.0111	98.91	0.109	98.04-99.68	0.109	0.09-0.14	1	1.031	875/11411	92.05	NZ_JACRSO010000001.1 Luoshenia tenuis strain NSJ-44 M11_ctg001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_000191105.1/GCF_000191105.1_ASM19110v1_genomic.fna.gz	0.0129	0.0095	97.38	0.108	96.29-98.48	0.108	0.07-0.15	1	1.079	458/9961	90.54	NZ_GL872310.1 Streptococcus sanguinis SK405 strain CCUG 59326 SCAFFOLD1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_902150035.1/GCF_902150035.1_P9525_genomic.fna.gz	0.0118	0.0085	95.59	0.099	94.22-97.25	0.099	0.06-0.15	1	1.155	258/9679	88.96	NZ_LR597517.1 Enorma burkinafasonensis strain Marseille-P9525, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_902375555.1/GCF_902375555.1_MGYG-HGUT-01499_genomic.fna.gz	0.0113	0.0188	97.14	0.095	96.18-98.02	0.095	0.07-0.13	1	1.052	826/21926	89.96	NZ_CABKUE010000001.1 Faecalicatena contorta isolate MGYG-HGUT-01499, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_024499545.1/GCF_024499545.1_ASM2449954v1_genomic.fna.gz	0.0109	0.0093	97.80	0.091	96.54-98.94	0.091	0.06-0.14	1	1.049	487/10911	90.46	NZ_CP071251.1 Turicibacter bilis strain PIG517 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_019930665.1/GCF_019930665.1_ASM1993066v1_genomic.fna.gz	0.0107	0.0196	97.95	0.090	97.15-98.68	0.090	0.07-0.11	1	1.076	1128/24111	90.59	NZ_CP082886.1 Bacteroides nordii strain FDAARGOS_1461 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014287545.1/GCF_014287545.1_ASM1428754v1_genomic.fna.gz	0.0104	0.0244	99.81	0.087	99.20-100.20	0.087	0.08-0.10	1	1.085	2538/31405	92.21	NZ_JACOOI010000001.1 Parabacteroides segnis strain BX2 BX2_ctg001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003320875.1/GCF_003320875.1_ASM332087v1_genomic.fna.gz	0.0094	0.0109	95.98	0.079	94.51-97.77	0.079	0.04-0.12	1	1.204	343/15197	88.49	NZ_KZ846567.1 Enterococcus gallinarum strain 298EA1 aekeE-supercont-complete, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014288005.1/GCF_014288005.1_ASM1428800v1_genomic.fna.gz	0.0082	0.0189	96.05	0.069	95.20-97.42	0.069	0.04-0.09	1	1.021	609/30955	88.10	NZ_JACOPB010000001.1 Hungatella hominis strain NSJ-66 CP_D2P_D3_59_ctg0001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014199665.1/GCF_014199665.1_ASM1419966v1_genomic.fna.gz	0.0080	0.0171	96.13	0.067	95.05-97.56	0.067	0.04-0.10	1	1.050	564/28848	88.08	NZ_JACHOC010000001.1 Parabacteroides faecis strain DSM 102983 Ga0373367_01, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_030408675.1/GCF_030408675.1_ASM3040867v1_genomic.fna.gz	0.0080	0.0072	98.09	0.067	96.86-99.56	0.067	0.04-0.10	1	1.028	436/11952	89.87	NZ_CP047200.1 Corynebacterium durum strain DSM 45333 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_014384895.1/GCF_014384895.1_ASM1438489v1_genomic.fna.gz	0.0076	0.0097	99.65	0.064	98.68-100.69	0.064	0.04-0.08	1	1.011	1027/16827	91.37	NZ_JACRSQ010000001.1 Bianquea renquensis strain NSJ-32 H6_ctg0001, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_012317185.1/GCF_012317185.1_ASM1231718v1_genomic.fna.gz	0.0075	0.0114	97.53	0.063	96.32-98.94	0.063	0.04-0.09	1	1.123	583/19874	89.24	NZ_CP048838.1 [Clostridium] innocuum strain ATCC 14501 chromosome, complete genome
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_003402575.1/GCF_003402575.1_ASM340257v1_genomic.fna.gz	0.0072	0.0061	99.89	0.060	98.71-101.30	0.060	0.04-0.09	1	1.019	585/9969	91.26	NZ_BGZJ01000001.1 Mesosutterella multiformis strain 4NBBH2 sequence1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_009721605.1/GCF_009721605.1_ASM972160v1_genomic.fna.gz	0.0070	0.0150	98.01	0.059	97.08-98.95	0.059	0.04-0.08	1	1.047	950/28611	89.60	NZ_WNME01000001.1 Hungatella hathewayi strain 123Y-2 ctg_1, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_900087015.1/GCF_900087015.1_PRJEB13910_genomic.fna.gz	0.0062	0.0053	96.60	0.052	94.35-98.14	0.052	0.03-0.09	1	1.020	200/11307	87.80	NZ_FLKP01000001.1 Christensenella timonensis strain Marseille-P2437T, whole genome shotgun sequence
human/ERR10115169_1.fastq.gz	refseq/bacteria/GCF_008632235.1/GCF_008632235.1_ASM863223v1_genomic.fna.gz	0.0053	0.0087	98.53	0.045	97.21-100.33	0.045	0.02-0.07	1	1.039	608/21295	89.16	NZ_VWSY01000001.1 [Clostridium] symbiosum strain LT0011 NODE_1_length_3271684_cov_105.736103, whole genome shotgun sequence
