Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/606/685/GCF_021606685.1_genomic.fna.gz	92.56	6.000	NA-NA	HIGH	NA-NA	6	6.334	2318/25443	92.56	NZ_WKCB01000001.1 Pseudomonas syringae strain PA-4-7F contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/000/008/085/GCA_000008085.1_genomic.fna.gz	92.53	1.000	NA-NA	LOW	NA-NA	1	1.035	198/2201	92.53	AE017199.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/291/015/GCF_900291015.1_genomic.fna.gz	92.52	5.000	NA-NA	HIGH	NA-NA	5	5.809	2123/23676	92.52	NZ_OLKL01000001.1 Pseudomonas sp. Kh13 isolate Pseudomonas sp. Kh13, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/533/585/GCF_022533585.1_genomic.fna.gz	92.50	5.000	NA-NA	HIGH	NA-NA	5	5.738	2195/24566	92.50	NZ_CP092827.1 Pseudomonas sp. LS.1a chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/573/625/GCF_002573625.1_genomic.fna.gz	92.50	5.000	NA-NA	HIGH	NA-NA	5	4.789	1016/11402	92.50	NZ_NJGI01000001.1 Fusobacterium nucleatum subsp. polymorphum strain KCOM 1232 (= ChDC F37) F37_contig000001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/708/715/GCF_000708715.2_genomic.fna.gz	92.48	5.000	NA-NA	HIGH	NA-NA	5	5.681	2385/26921	92.48	NZ_JENB01000001.1 Pseudomonas putida W15Oct28 scaffold1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/244/875/GCF_003244875.1_genomic.fna.gz	92.47	0.246	91.65-93.35	0.246	0.17-0.32	1	1.221	398/20074	88.12	NZ_LXXZ01000001.1 Stenotrophomonas sepilia strain SM16975 SM16975_S3_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/390/155/GCF_021390155.1_genomic.fna.gz	92.45	6.000	NA-NA	HIGH	NA-NA	6	6.367	2378/27092	92.45	NZ_CP089985.1 Pseudomonas sp. HN11 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/382/065/GCF_000382065.1_genomic.fna.gz	92.42	0.201	91.42-93.44	0.201	0.14-0.29	1	1.276	312/19037	87.58	NZ_KB907498.1 [Pseudomonas] hibiscicola ATCC 19867 G370DRAFT_scaffold00001.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/730/605/GCF_000730605.1_genomic.fna.gz	92.41	5.000	NA-NA	HIGH	NA-NA	5	5.653	2354/27170	92.41	NZ_BBIS01000132.1 Pseudomonas monteilii NBRC 103158 = DSM 14164 strain NBRC 103158, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/165/135/GCF_002165135.1_genomic.fna.gz	92.38	5.000	NA-NA	HIGH	NA-NA	5	5.675	1971/23027	92.38	NZ_NFZQ01000100.1 Pseudomonas sp. SID14000 NODE_100_length_451_cov_0.759259_ID_199, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/004/645/GCF_013004645.1_genomic.fna.gz	92.36	0.237	91.57-93.17	0.237	0.17-0.32	1	1.220	364/19656	87.93	NZ_JABEME010000001.1 Stenotrophomonas maltophilia strain ATCC 700475 ATCC700475_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/277/125/GCF_900277125.1_genomic.fna.gz	92.35	6.000	NA-NA	HIGH	NA-NA	6	5.834	2163/25463	92.35	NZ_OPYN01000001.1 Pseudomonas inefficax strain JV551A3, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/590/885/GCF_900590885.1_genomic.fna.gz	92.34	6.000	NA-NA	HIGH	NA-NA	6	6.385	2319/27444	92.34	NZ_UUON01000051.1 Pseudomonas viridiflava isolate p4.D11, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/932/335/GCF_009932335.1_genomic.fna.gz	92.33	5.000	NA-NA	HIGH	NA-NA	5	5.753	2161/25610	92.33	NZ_BLJF01000001.1 Pseudomonas asiatica strain RYU5 RYU5_unitig_0, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/008/692/035/GCF_008692035.1_genomic.fna.gz	92.33	6.000	NA-NA	HIGH	NA-NA	6	6.374	2513/29793	92.33	NZ_VTFG01000001.1 Pseudomonas marginalis strain PgKB35 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/101/175/GCF_900101175.1_genomic.fna.gz	92.33	0.244	91.45-93.12	0.244	0.18-0.32	1	1.187	359/19218	87.95	NZ_FNFQ01000016.1 Stenotrophomonas pavanii strain LMG 25348, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/013/203/905/GCA_013203905.1_genomic.fna.gz	92.33	5.000	NA-NA	HIGH	NA-NA	5	5.159	593/7044	92.33	JABMPC010000022.1 MAG: Chlorobium sp. isolate bin.97 k141_1019767, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/017/347/585/GCF_017347585.1_genomic.fna.gz	92.30	19.000	NA-NA	HIGH	NA-NA	19	14.516	916/10995	92.30	NZ_AP024480.1 Caldicellulosiruptor diazotrophicus strain YA01 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/269/925/GCF_001269925.1_genomic.fna.gz	92.28	6.000	NA-NA	HIGH	NA-NA	6	6.455	2421/29211	92.28	NZ_LHVO01000001.1 Pseudomonas sp. MIACH PREFIX_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/331/055/GCF_003331055.1_genomic.fna.gz	92.27	6.000	NA-NA	HIGH	NA-NA	6	5.827	1877/22728	92.27	NZ_PUQD01000001.1 Pseudomonas sp. AFG_SD02_1510_Pfu_092 PSFU-BIM092-S18-VE-AFG-2015-033-PK_S75_151, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/113/165/GCF_002113165.1_genomic.fna.gz	92.26	5.000	NA-NA	HIGH	NA-NA	5	5.784	1983/24057	92.26	NZ_NEJR01000001.1 Pseudomonas sp. B19(2017) B19_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/935/045/GCF_000935045.1_genomic.fna.gz	92.26	6.000	NA-NA	HIGH	NA-NA	6	5.826	2218/26909	92.26	NZ_JYKS01000001.1 Pseudomonas sp. 10-1B contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/900/104/795/GCA_900104795.1_genomic.fna.gz	92.26	2.187	92.19-92.45	2.187	1.84-2.29	2	2.380	2787/37883	91.93	FNTG01000007.1 Burkholderia sp. WP9 genome assembly, contig: Ga0008007_17, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/013/336/025/GCA_013336025.1_genomic.fna.gz	92.26	4.000	NA-NA	HIGH	NA-NA	4	4.750	771/9380	92.26	JAAXUM010000152.1 MAG: Chlorobiaceae bacterium isolate W4_Combined_metabat2_036 W4_Combined_metabat2_036_NODE_10063, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/498/395/GCF_000498395.2_genomic.fna.gz	92.24	5.000	NA-NA	HIGH	NA-NA	5	5.752	2291/28035	92.24	NZ_CP010979.1 Pseudomonas putida S13.1.2 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/368/965/GCF_000368965.1_genomic.fna.gz	92.24	0.067	89.57-93.14	0.067	0.06-0.14	1	1.033	92/16896	84.52	NZ_KB849778.1 Acinetobacter calcoaceticus DSM 30006 = CIP 81.8 acLsb-supercont1.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/067/655/GCA_001067655.1_genomic.fna.gz	92.22	0.085	89.75-92.60	0.085	0.07-0.18	1	1.349	83/11729	85.24	JUNU01000302.1 Neisseria lactamica strain 919_NLAC 1000_2721_45213, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/580/675/GCF_900580675.1_genomic.fna.gz	92.22	6.000	NA-NA	HIGH	NA-NA	6	6.266	2141/26338	92.22	NZ_UTBG01000254.1 Pseudomonas viridiflava isolate p11.D4, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/016/937/595/GCA_016937595.1_genomic.fna.gz	92.18	6.000	NA-NA	HIGH	NA-NA	6	6.396	1908/23815	92.18	JAFHKH010000001.1 Pseudomonas cedrina subsp. fulgida strain LMG 21467 LMG21467_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/207/255/GCF_014207255.1_genomic.fna.gz	92.18	6.000	NA-NA	HIGH	NA-NA	6	6.368	2363/29505	92.18	NZ_JACHCZ010000001.1 Pseudomonas sp. JAI120 Ga0401626_01, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/185/GCF_007858185.1_genomic.fna.gz	92.17	6.000	NA-NA	HIGH	NA-NA	6	6.404	2423/30379	92.17	NZ_VFES01000010.1 Pseudomonas grimontii strain DSM 17515 10_251569_11.8641, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/913/775/725/GCA_913775725.1_genomic.fna.gz	92.15	0.251	91.38-93.07	0.251	0.18-0.32	1	1.215	354/19576	87.86	CAJYNG010000001.1 uncultured Stenotrophomonas sp. isolate S3C441_SP108 genome assembly, contig: S3Ck127_281406, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/843/605/GCF_002843605.1_genomic.fna.gz	92.15	6.000	NA-NA	HIGH	NA-NA	6	6.302	2272/28684	92.15	NZ_CP025263.1 Pseudomonas sp. S09G 359 chromosome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/707/325/GCF_009707325.1_genomic.fna.gz	92.14	6.000	NA-NA	HIGH	NA-NA	6	6.337	1768/22381	92.14	NZ_CP046103.1 Pseudomonas sp. IB20 chromosome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/591/205/GCF_900591205.1_genomic.fna.gz	92.13	6.000	NA-NA	HIGH	NA-NA	6	6.328	2194/27841	92.13	NZ_UUPU01000109.1 Pseudomonas viridiflava isolate p4.G3, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/680/405/GCF_015680405.1_genomic.fna.gz	92.13	5.000	NA-NA	HIGH	NA-NA	5	5.745	1994/25304	92.13	NZ_JADLJS010000001.1 Pseudomonas pudica strain 20-MO00628-0 contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/658/545/GCF_016658545.1_genomic.fna.gz	92.13	5.000	NA-NA	HIGH	NA-NA	5	5.705	2264/28759	92.13	NZ_JACVZC010000100.1 Pseudomonas sp. S37 NODE_100_length_25113_cov_42.455151, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/605/885/GCF_001605885.1_genomic.fna.gz	92.12	0.108	90.60-94.14	0.108	0.05-0.18	1	1.042	144/16946	85.74	NZ_LRPE01000001.1 Acinetobacter lactucae strain NRRL B-41902 Acinetobacter_sp_NRRL_B-41902_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/601/455/GCF_000601455.1_genomic.fna.gz	92.11	0.106	89.91-93.83	0.106	0.06-0.20	1	1.000	104/12273	85.74	NZ_AZQP01000001.1 Fervidicella metallireducens AeB contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/478/295/GCF_900478295.1_genomic.fna.gz	92.09	0.423	91.16-92.87	0.423	0.30-0.59	1	1.188	192/6991	89.05	NZ_LS483488.1 Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504 strain NCTC 11637 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/145/355/GCF_019145355.1_genomic.fna.gz	92.07	6.000	NA-NA	HIGH	NA-NA	6	6.436	2028/26256	92.07	NZ_JAHSTY010000001.1 Pseudomonas azadiae strain SWRI103 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/221/285/GCF_005221285.1_genomic.fna.gz	92.07	0.175	90.80-93.61	0.175	0.09-0.26	1	1.328	116/9181	86.85	NZ_CP039886.1 Neisseria flavescens strain ATCC 13120 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/201/895/GCF_002201895.1_genomic.fna.gz	92.05	1.573	91.65-92.40	1.573	1.26-1.80	2	1.877	381/6207	91.39	NZ_CP019436.1 Methanopyrus sp. SNP6 chromosome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/983/175/GCF_001983175.1_genomic.fna.gz	92.04	6.000	NA-NA	HIGH	NA-NA	6	6.381	2145/28084	92.04	NZ_MNPW01000010.1 Pseudomonas cedrina subsp. cedrina strain DSM 17516 10_266722_67.7066, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/799/155/GCF_002799155.1_genomic.fna.gz	92.02	0.302	91.31-92.73	0.302	0.24-0.39	1	1.209	388/19021	88.20	NZ_NERD01000002.1 Stenotrophomonas maltophilia strain E301 E301_contig001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/702/265/GCF_001702265.1_genomic.fna.gz	92.01	6.000	NA-NA	HIGH	NA-NA	6	6.298	2241/29613	92.01	NZ_MAUE01000001.1 Pseudomonas aylmerensis strain S1E40 505, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/851/685/GCF_014851685.1_genomic.fna.gz	91.99	6.000	NA-NA	HIGH	NA-NA	6	6.417	1944/25844	91.99	NZ_JACVAC010000010.1 Pseudomonas sp. PDM05 NODE_10_length_229056_cov_59.175696, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/475/315/GCF_900475315.1_genomic.fna.gz	91.98	0.256	90.80-93.11	0.256	0.17-0.41	1	1.219	137/7805	87.77	NZ_LS483369.1 Neisseria cinerea strain NCTC10294 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/346/755/GCF_000346755.1_genomic.fna.gz	91.98	6.000	NA-NA	HIGH	NA-NA	6	6.338	2095/28013	91.98	NZ_ANNV01000001.1 Pseudomonas sp. CBZ-4 contig000001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/836/145/GCF_013836145.1_genomic.fna.gz	91.96	0.068	89.52-92.51	0.068	0.06-0.14	1	1.316	95/18933	84.30	NZ_CP057483.1 Citrobacter sp. RHB25-C09 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/179/515/GCF_013179515.1_genomic.fna.gz	91.95	5.000	NA-NA	HIGH	NA-NA	5	5.802	1849/24975	91.95	NZ_JABMCN010000001.1 Pseudomonas sp. CM27 scf_16014_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/050/345/GCF_001050345.1_genomic.fna.gz	91.91	6.000	NA-NA	HIGH	NA-NA	6	6.436	1986/27182	91.91	NZ_LFMW01000001.1 Pseudomonas fildesensis strain KG01 sole5_c1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/385/985/GCF_013385985.1_genomic.fna.gz	91.90	6.000	NA-NA	HIGH	NA-NA	6	6.388	2098/28754	91.90	NZ_JACAOY010000001.1 Pseudomonas sp. B6002 run0228_B6002_S26_L005_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/979/555/GCF_002979555.1_genomic.fna.gz	91.90	6.000	NA-NA	HIGH	NA-NA	6	6.398	1753/24048	91.90	NZ_PCOZ01000001.1 Pseudomonas sp. MYb60 MYb60_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/405/GCF_003852405.1_genomic.fna.gz	91.88	6.000	NA-NA	HIGH	NA-NA	6	6.299	2033/28103	91.88	NZ_QAJM01000001.1 Pseudomonas sp. KBW05 KBW5_ACAGTG_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/163/715/GCF_015163715.1_genomic.fna.gz	91.84	6.000	NA-NA	HIGH	NA-NA	6	6.392	2057/28744	91.84	NZ_JADDUM010000001.1 Pseudomonas cyclaminis strain MAFF 301449 MAFF301449_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/356/095/GCF_002356095.1_genomic.fna.gz	91.84	5.000	NA-NA	HIGH	NA-NA	5	5.705	2236/31269	91.84	NZ_AP015029.1 Pseudomonas putida strain KF715 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/520/355/GCF_900520355.1_genomic.fna.gz	91.82	0.075	88.97-92.61	0.075	0.06-0.16	1	1.126	87/16574	84.42	NZ_LS999521.1 Acinetobacter calcoaceticus isolate Acinetobacter calcoaceticus str. 2117 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/338/295/GCF_000338295.1_genomic.fna.gz	91.82	7.000	NA-NA	HIGH	NA-NA	7	7.263	2200/31052	91.82	NZ_ANMO01000001.1 Rhodopirellula europaea 6C c6C0001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/708/445/GCF_001708445.1_genomic.fna.gz	91.80	6.000	NA-NA	HIGH	NA-NA	6	6.315	2023/28698	91.80	NZ_CP015637.1 Pseudomonas fluorescens strain L321 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/225/GCF_014269225.2_genomic.fna.gz	91.79	6.000	NA-NA	HIGH	NA-NA	6	5.896	1625/23094	91.79	NZ_CP077097.1 Pseudomonas anuradhapurensis strain RD8MR3 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/399/685/GCF_000399685.1_genomic.fna.gz	91.79	0.118	90.21-93.83	0.118	0.05-0.20	1	1.146	130/16327	85.56	NZ_KB976987.1 Acinetobacter pittii ANC 4050 acLsm-supercont-complete, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/461/805/GCF_015461805.1_genomic.fna.gz	91.78	6.000	NA-NA	HIGH	NA-NA	6	6.310	1881/26843	91.78	NZ_JACVZE010000001.1 Pseudomonas pisciculturae strain P115 Seq1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/866/765/GCF_009866765.1_genomic.fna.gz	91.78	6.000	NA-NA	HIGH	NA-NA	6	6.324	1975/28234	91.78	NZ_CP019431.1 Pseudomonas sp. S35 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/185/GCF_014269185.2_genomic.fna.gz	91.73	6.000	NA-NA	HIGH	NA-NA	6	5.948	1553/22532	91.73	NZ_JABWRZ020000001.1 Pseudomonas oryzicola strain RD9SR1 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/006/974/125/GCF_006974125.1_genomic.fna.gz	91.73	0.269	90.94-92.56	0.269	0.19-0.35	1	1.274	329/19604	87.65	NZ_CP037858.1 Stenotrophomonas maltophilia strain X28 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/230/465/GCF_014230465.1_genomic.fna.gz	91.71	6.000	NA-NA	HIGH	NA-NA	6	6.289	1736/25374	91.71	NZ_JAAXCY010000010.1 Pseudomonas cremoris strain WS 5106 10_329612_7.34159, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/139/815/GCF_019139815.1_genomic.fna.gz	91.70	6.000	NA-NA	HIGH	NA-NA	6	6.374	1782/26160	91.70	NZ_CP077079.1 Pseudomonas asgharzadehiana strain SWRI132 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/834/565/GCF_009834565.1_genomic.fna.gz	91.70	6.000	NA-NA	HIGH	NA-NA	6	6.311	1968/28925	91.70	NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/585/GCF_013386585.1_genomic.fna.gz	91.68	6.000	NA-NA	HIGH	NA-NA	6	6.328	2053/30359	91.68	NZ_JACARO010000001.1 Pseudomonas sp. P7548 p7548-P-gingeri_S19_L001_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/186/865/GCF_900186865.1_genomic.fna.gz	91.67	0.248	90.83-92.50	0.248	0.19-0.34	1	1.272	324/21169	87.39	NZ_LT906480.1 Stenotrophomonas maltophilia strain NCTC10257 chromosome 1, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/682/045/GCF_004682045.1_genomic.fna.gz	91.65	6.000	NA-NA	HIGH	NA-NA	6	6.386	1970/29359	91.65	NZ_QUZT01000001.1 Pseudomonas nabeulensis strain E10B contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/778/505/GCF_013778505.1_genomic.fna.gz	91.65	6.000	NA-NA	HIGH	NA-NA	6	6.446	1849/27641	91.65	NZ_JAAOWU010000001.1 Pseudomonas sivasensis strain P7 P7_2_c1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/583/165/GCF_900583165.1_genomic.fna.gz	91.64	6.000	NA-NA	HIGH	NA-NA	6	6.247	1809/27061	91.64	NZ_UTKY01000121.1 Pseudomonas viridiflava isolate p1.F2, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/148/575/GCF_023148575.1_genomic.fna.gz	91.63	6.000	NA-NA	HIGH	NA-NA	6	6.388	1643/24669	91.63	NZ_JAHXNQ010000001.1 Pseudomonas sp. EYE_354 Seq_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/659/625/GCF_009659625.1_genomic.fna.gz	91.61	6.000	NA-NA	HIGH	NA-NA	6	6.520	1722/26009	91.61	NZ_VOIW01000010.1 Pseudomonas haemolytica strain DSM 108987 10_93425_56.0593, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/521/465/GCF_000521465.1_genomic.fna.gz	91.59	0.101	89.73-92.94	0.101	0.06-0.18	1	1.071	113/16758	85.11	NZ_BAVR01000195.1 Acetivibrio thermocellus JCM 21531, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/837/185/GCF_002837185.1_genomic.fna.gz	91.58	6.000	NA-NA	HIGH	NA-NA	6	6.411	1675/25555	91.58	NZ_KZ477985.1 Pseudomonas fluorescens strain PfR 37 scf_19449_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/369/045/GCF_000369045.1_genomic.fna.gz	91.58	0.179	90.25-93.06	0.179	0.10-0.28	1	1.189	180/16395	86.46	NZ_KB849785.1 Acinetobacter pittii ATCC 19004 = CIP 70.29 acLZE-supercont1.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/682/055/GCF_004682055.1_genomic.fna.gz	91.58	6.000	NA-NA	HIGH	NA-NA	6	6.320	1889/28886	91.58	NZ_QUZU01000001.1 Pseudomonas kairouanensis strain KC12 contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/044/425/GCF_003044425.1_genomic.fna.gz	91.57	0.116	89.33-92.99	0.116	0.08-0.25	1	1.354	82/10547	85.50	NZ_POWW01000001.1 Neisseria sicca strain C2007003584 C2007003584_S11_ctg_1424, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/138/415/GCF_002138415.1_genomic.fna.gz	91.56	0.296	90.78-92.48	0.296	0.21-0.39	1	1.246	338/19822	87.69	NZ_CP015612.1 Stenotrophomonas maltophilia strain OUC_Est10 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/315/GCF_003852315.1_genomic.fna.gz	91.55	6.000	NA-NA	HIGH	NA-NA	6	6.400	1797/27705	91.55	NZ_CP027762.1 Pseudomonas sp. LBUM920 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/937/615/GCF_016937615.1_genomic.fna.gz	91.53	6.000	NA-NA	HIGH	NA-NA	6	6.452	1749/27206	91.53	NZ_JAFHKI010000001.1 Pseudomonas lactucae strain MAFF 301380 MAFF301380_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/916/618/955/GCF_916618955.1_genomic.fna.gz	91.53	5.000	NA-NA	HIGH	NA-NA	5	5.877	1525/23730	91.53	NZ_OU745390.1 Pseudomonas sp. Marseille-Q3773 chromosome contig00001
