Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/935/045/GCF_000935045.1_genomic.fna.gz	91.82	0.730	91.48-92.10	0.730	0.64-0.83	1	1.516	1010/26909	89.95	NZ_JYKS01000001.1 Pseudomonas sp. 10-1B contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/405/GCF_003852405.1_genomic.fna.gz	91.81	0.711	91.48-92.05	0.711	0.63-0.82	1	1.579	1032/28103	89.89	NZ_QAJM01000001.1 Pseudomonas sp. KBW05 KBW5_ACAGTG_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/356/095/GCF_002356095.1_genomic.fna.gz	91.81	0.604	91.42-92.11	0.604	0.54-0.69	1	1.405	1021/31269	89.55	NZ_AP015029.1 Pseudomonas putida strain KF715 chromosome 1, complete sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/979/555/GCF_002979555.1_genomic.fna.gz	91.81	0.711	91.43-92.06	0.711	0.63-0.84	1	1.566	882/24048	89.89	NZ_PCOZ01000001.1 Pseudomonas sp. MYb60 MYb60_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/201/895/GCF_002201895.1_genomic.fna.gz	91.80	0.194	90.37-94.10	0.194	0.08-0.33	1	1.089	79/6207	86.87	NZ_CP019436.1 Methanopyrus sp. SNP6 chromosome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/163/715/GCF_015163715.1_genomic.fna.gz	91.79	0.684	91.46-92.12	0.684	0.60-0.77	1	1.522	1021/28744	89.79	NZ_JADDUM010000001.1 Pseudomonas cyclaminis strain MAFF 301449 MAFF301449_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/113/165/GCF_002113165.1_genomic.fna.gz	91.79	0.736	91.44-92.04	0.736	0.65-0.86	1	1.509	898/24057	89.94	NZ_NEJR01000001.1 Pseudomonas sp. B19(2017) B19_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/230/465/GCF_014230465.1_genomic.fna.gz	91.77	0.703	91.40-92.06	0.703	0.62-0.81	1	1.569	912/25374	89.83	NZ_JAAXCY010000010.1 Pseudomonas cremoris strain WS 5106 10_329612_7.34159, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/017/347/585/GCF_017347585.1_genomic.fna.gz	91.76	3.000	NA-NA	HIGH	NA-NA	3	3.395	765/10995	91.76	NZ_AP024480.1 Caldicellulosiruptor diazotrophicus strain YA01 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/778/505/GCF_013778505.1_genomic.fna.gz	91.75	0.624	91.46-92.07	0.624	0.54-0.71	1	1.548	908/27641	89.57	NZ_JAAOWU010000001.1 Pseudomonas sivasensis strain P7 P7_2_c1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/385/985/GCF_013385985.1_genomic.fna.gz	91.75	0.730	91.42-92.04	0.730	0.64-0.84	1	1.555	1051/28754	89.88	NZ_JACAOY010000001.1 Pseudomonas sp. B6002 run0228_B6002_S26_L005_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/900/104/795/GCA_900104795.1_genomic.fna.gz	91.74	0.265	91.04-92.40	0.265	0.21-0.33	1	1.143	623/37883	87.59	FNTG01000007.1 Burkholderia sp. WP9 genome assembly, contig: Ga0008007_17, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/461/805/GCF_015461805.1_genomic.fna.gz	91.74	0.695	91.37-92.04	0.695	0.61-0.83	1	1.528	948/26843	89.78	NZ_JACVZE010000001.1 Pseudomonas pisciculturae strain P115 Seq1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/583/165/GCF_900583165.1_genomic.fna.gz	91.74	0.643	91.32-92.00	0.643	0.56-0.77	1	1.552	904/27061	89.62	NZ_UTKY01000121.1 Pseudomonas viridiflava isolate p1.F2, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/346/755/GCF_000346755.1_genomic.fna.gz	91.72	0.767	91.38-92.00	0.767	0.67-0.88	1	1.587	1049/28013	89.95	NZ_ANNV01000001.1 Pseudomonas sp. CBZ-4 contig000001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/837/185/GCF_002837185.1_genomic.fna.gz	91.69	0.644	91.32-91.99	0.644	0.56-0.75	1	1.552	843/25555	89.58	NZ_KZ477985.1 Pseudomonas fluorescens strain PfR 37 scf_19449_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/179/515/GCF_013179515.1_genomic.fna.gz	91.69	0.691	91.29-92.01	0.691	0.61-0.79	1	1.509	863/24975	89.71	NZ_JABMCN010000001.1 Pseudomonas sp. CM27 scf_16014_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/017/205/GCF_000017205.1_genomic.fna.gz	91.69	0.167	90.66-92.56	0.167	0.12-0.24	1	1.159	296/27726	86.38	NC_009656.1 Pseudomonas aeruginosa PA7, complete sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/585/GCF_013386585.1_genomic.fna.gz	91.66	0.686	91.33-91.90	0.686	0.62-0.78	1	1.500	1031/30359	89.66	NZ_JACARO010000001.1 Pseudomonas sp. P7548 p7548-P-gingeri_S19_L001_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/521/465/GCF_000521465.1_genomic.fna.gz	91.65	0.077	89.09-91.96	0.077	0.07-0.19	1	1.112	89/16758	84.45	NZ_BAVR01000195.1 Acetivibrio thermocellus JCM 21531, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/658/545/GCF_016658545.1_genomic.fna.gz	91.65	0.729	91.30-91.94	0.729	0.64-0.83	1	1.519	1016/28759	89.78	NZ_JACVZC010000100.1 Pseudomonas sp. S37 NODE_100_length_25113_cov_42.455151, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/834/565/GCF_009834565.1_genomic.fna.gz	91.63	0.692	91.22-91.90	0.692	0.61-0.80	1	1.437	977/28925	89.65	NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/755/145/GCF_000755145.1_genomic.fna.gz	91.62	0.303	90.72-92.66	0.303	0.21-0.42	1	1.167	209/11786	87.80	NZ_CP009228.1 Treponema putidum strain OMZ 758 (ATCC 700334) chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/851/685/GCF_014851685.1_genomic.fna.gz	91.62	0.814	91.29-91.84	0.814	0.72-0.94	1	1.570	971/25844	89.96	NZ_JACVAC010000010.1 Pseudomonas sp. PDM05 NODE_10_length_229056_cov_59.175696, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/866/765/GCF_009866765.1_genomic.fna.gz	91.62	0.718	91.30-91.82	0.718	0.63-0.83	1	1.462	973/28234	89.71	NZ_CP019431.1 Pseudomonas sp. S35 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/139/815/GCF_019139815.1_genomic.fna.gz	91.61	0.700	91.28-91.90	0.700	0.61-0.80	1	1.459	884/26160	89.65	NZ_CP077079.1 Pseudomonas asgharzadehiana strain SWRI132 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/331/055/GCF_003331055.1_genomic.fna.gz	91.60	0.812	91.24-91.85	0.812	0.71-0.94	1	1.531	848/22728	89.94	NZ_PUQD01000001.1 Pseudomonas sp. AFG_SD02_1510_Pfu_092 PSFU-BIM092-S18-VE-AFG-2015-033-PK_S75_151, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/682/055/GCF_004682055.1_genomic.fna.gz	91.60	0.720	91.21-91.83	0.720	0.63-0.85	1	1.564	995/28886	89.70	NZ_QUZU01000001.1 Pseudomonas kairouanensis strain KC12 contig00001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/148/575/GCF_023148575.1_genomic.fna.gz	91.59	0.690	91.21-91.88	0.690	0.62-0.80	1	1.536	823/24669	89.61	NZ_JAHXNQ010000001.1 Pseudomonas sp. EYE_354 Seq_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/680/405/GCF_015680405.1_genomic.fna.gz	91.58	0.760	91.25-91.82	0.760	0.66-0.89	1	1.521	899/25304	89.79	NZ_JADLJS010000001.1 Pseudomonas pudica strain 20-MO00628-0 contig00001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/338/295/GCF_000338295.1_genomic.fna.gz	91.58	1.213	91.34-91.77	1.213	1.09-1.33	1	1.792	1446/31052	90.58	NZ_ANMO01000001.1 Rhodopirellula europaea 6C c6C0001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/002/783/505/GCA_002783505.1_genomic.fna.gz	91.56	1.221	91.32-91.77	1.221	1.08-1.38	2	2.004	943/20336	90.57	PFGL01000001.1 MAG: Shewanella sp. CG12_big_fil_rev_8_21_14_0_65_47_15 CG12_8_21_14_0.65_scaffold_0_c, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/708/445/GCF_001708445.1_genomic.fna.gz	91.55	0.757	91.20-91.78	0.757	0.68-0.86	1	1.516	1005/28698	89.75	NZ_CP015637.1 Pseudomonas fluorescens strain L321 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/815/GCF_001439815.1_genomic.fna.gz	91.54	0.665	91.18-91.85	0.665	0.57-0.78	1	1.496	825/25768	89.49	NZ_JYLM01000010.1 Pseudomonas orientalis strain DSM 17489 10_262227_15.7918, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/702/265/GCF_001702265.1_genomic.fna.gz	91.53	0.826	91.21-91.74	0.826	0.74-0.94	1	1.483	1088/29613	89.89	NZ_MAUE01000001.1 Pseudomonas aylmerensis strain S1E40 505, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/659/625/GCF_009659625.1_genomic.fna.gz	91.51	0.731	91.11-91.76	0.731	0.63-0.84	1	1.565	880/26009	89.65	NZ_VOIW01000010.1 Pseudomonas haemolytica strain DSM 108987 10_93425_56.0593, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/934/065/GCF_002934065.1_genomic.fna.gz	91.48	0.644	91.11-91.77	0.644	0.56-0.76	1	1.442	781/25544	89.36	NZ_CP018049.1 Pseudomonas orientalis strain F9 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/315/GCF_003852315.1_genomic.fna.gz	91.44	0.697	91.16-91.70	0.697	0.61-0.80	1	1.471	882/27705	89.48	NZ_CP027762.1 Pseudomonas sp. LBUM920 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/682/045/GCF_004682045.1_genomic.fna.gz	91.44	0.759	91.11-91.67	0.759	0.66-0.86	1	1.538	992/29359	89.65	NZ_QUZT01000001.1 Pseudomonas nabeulensis strain E10B contig00001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/904/063/055/GCF_904063055.1_genomic.fna.gz	91.44	0.681	91.05-91.72	0.681	0.60-0.78	1	1.535	828/26376	89.44	NZ_CAJFCN010000001.1 Pseudomonas paracarnis strain V5/DAB/2/5, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/225/GCF_014269225.2_genomic.fna.gz	91.41	0.712	91.01-91.75	0.712	0.60-0.85	1	1.440	738/23094	89.49	NZ_CP077097.1 Pseudomonas anuradhapurensis strain RD8MR3 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/937/615/GCF_016937615.1_genomic.fna.gz	91.40	0.718	91.05-91.68	0.718	0.61-0.83	1	1.538	874/27206	89.50	NZ_JAFHKI010000001.1 Pseudomonas lactucae strain MAFF 301380 MAFF301380_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/215/245/GCF_900215245.1_genomic.fna.gz	91.39	0.660	91.01-91.72	0.660	0.57-0.77	1	1.442	833/27675	89.31	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/627/215/GCF_003627215.1_genomic.fna.gz	91.34	0.636	90.97-91.63	0.636	0.54-0.74	1	1.414	778/26917	89.20	NZ_CP032677.1 Pseudomonas sp. Leaf58 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/624/995/GCF_900624995.1_genomic.fna.gz	91.34	0.697	91.00-91.61	0.697	0.60-0.80	1	1.543	825/26670	89.39	NZ_UYXQ01000001.1 Pseudomonas antarctica isolate DSM 15318T, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/863/185/GCF_005863185.1_genomic.fna.gz	91.32	0.693	90.98-91.58	0.693	0.59-0.81	1	1.529	882/28905	89.35	NZ_VBVZ01001000.1 Pseudomonas edaphica strain RD25 NODE_1000_length_1203_cov_1.6487, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/852/235/GCF_003852235.1_genomic.fna.gz	91.32	0.676	90.90-91.62	0.676	0.58-0.78	1	1.451	749/25068	89.29	NZ_CP027732.1 Pseudomonas sp. R4-35-07 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/938/045/GCF_005938045.2_genomic.fna.gz	91.30	0.719	90.95-91.51	0.719	0.64-0.83	1	1.450	874/28149	89.40	NZ_VCCF02000001.1 Pseudomonas sp. KBS0710 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/024/169/655/GCF_024169655.1_genomic.fna.gz	91.30	0.713	90.94-91.60	0.713	0.62-0.82	1	1.462	844/27407	89.38	NZ_JALJWV010000001.1 Pseudomonas marginalis strain ICMP 3553_3 Ga0454243_01, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/851/685/GCF_003851685.1_genomic.fna.gz	91.29	0.675	90.85-91.65	0.675	0.58-0.79	1	1.453	758/25662	89.26	NZ_CP027727.1 Pseudomonas sp. R5-89-07 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/647/715/GCF_001647715.1_genomic.fna.gz	91.28	0.704	90.92-91.53	0.704	0.60-0.81	1	1.478	854/28089	89.34	NZ_CP015600.1 Pseudomonas antarctica strain PAMC 27494 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/916/618/955/GCF_916618955.1_genomic.fna.gz	91.28	0.667	90.83-91.66	0.667	0.56-0.79	1	1.434	694/23730	89.23	NZ_OU745390.1 Pseudomonas sp. Marseille-Q3773 chromosome contig00001
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/915/545/GCA_001915545.1_genomic.fna.gz	91.27	0.485	90.74-91.67	0.485	0.40-0.59	1	1.298	496/21498	88.55	MNQS01000045.1 MAG: Bacteroides sp. 43_108 Ley3_66761_scaffold_10103, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/283/485/GCF_023283485.1_genomic.fna.gz	91.27	1.434	91.03-91.51	1.434	1.23-1.67	2	2.593	853/17732	90.68	NZ_JAKILU010000001.1 Shewanella glacialipiscicola strain LMG 23744 contig00001, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/391/885/GCF_009391885.1_genomic.fna.gz	91.27	0.646	90.85-91.55	0.646	0.56-0.75	1	1.438	745/26177	89.15	NZ_VZII01000072.1 Pseudomonas sp. MN1F NODE_101_length_9848_cov_249.688263, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/805/GCF_001439805.1_genomic.fna.gz	91.26	0.680	90.87-91.54	0.680	0.58-0.81	1	1.588	707/23885	89.27	NZ_JYLK01000010.1 Pseudomonas trivialis strain DSM 14937 10_195706_32.184, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/102/035/GCF_900102035.1_genomic.fna.gz	91.23	0.727	90.84-91.50	0.727	0.63-0.84	1	1.478	867/28383	89.36	NZ_LT629689.1 Pseudomonas extremaustralis strain DSM 17835 chromosome I
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/807/995/GCF_022807995.1_genomic.fna.gz	91.22	0.731	90.82-91.56	0.731	0.61-0.84	1	1.451	756/24786	89.35	NZ_CP094351.1 Pseudomonas orientalis strain YB-76 chromosome, complete genome
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/902/145/GCF_001902145.1_genomic.fna.gz	91.21	0.730	90.79-91.58	0.730	0.62-0.84	1	1.552	784/25673	89.36	NZ_MRST01000018.1 Pseudomonas fluorescens strain EK007-RG4 NODE_10_length_226644_cov_62.2064_ID_19, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/785/GCF_001439785.1_genomic.fna.gz	91.19	0.705	90.78-91.58	0.705	0.59-0.83	1	1.581	744/25177	89.26	NZ_JYLI01000010.1 Pseudomonas poae strain DSM 14936 10_225749_36.7331, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/020/125/GCF_000020125.1_genomic.fna.gz	91.18	0.240	90.45-92.05	0.240	0.18-0.30	1	1.131	435/34996	86.80	NC_010681.1 Paraburkholderia phytofirmans PsJN chromosome 1, complete sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/813/445/GCF_002813445.1_genomic.fna.gz	91.18	0.641	90.82-91.46	0.641	0.55-0.73	1	1.444	798/29074	89.05	NZ_PHHD01000001.1 Pseudomonas tolaasii NCPPB 2192 Ga0070648_11, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/107/155/GCF_900107155.1_genomic.fna.gz	91.16	0.760	90.83-91.39	0.760	0.64-0.85	1	1.499	924/30020	89.38	NZ_FNOX01000039.1 Pseudomonas salomonii strain ICMP 14252, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/242/475/GCF_023242475.1_genomic.fna.gz	91.14	0.719	90.73-91.42	0.719	0.61-0.85	1	1.539	779/26377	89.26	NZ_JALJFG010000001.1 Pseudomonas sp. MWU15-20650 assembly_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/217/915/GCF_000217915.1_genomic.fna.gz	91.14	1.202	90.79-91.37	1.202	1.03-1.40	2	1.997	759/19015	90.13	NZ_AFOZ01000047.1 Shewanella sp. HN-41 44_47, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/185/GCF_014269185.2_genomic.fna.gz	91.14	0.771	90.73-91.45	0.771	0.65-0.90	1	1.446	693/22532	89.38	NZ_JABWRZ020000001.1 Pseudomonas oryzicola strain RD9SR1 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/695/GCF_001439695.1_genomic.fna.gz	91.10	0.750	90.76-91.34	0.750	0.64-0.84	1	1.527	897/30026	89.29	NZ_JYLL01000010.1 Pseudomonas veronii strain DSM 11331 10_183499_22.3302, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/932/375/GCF_009932375.1_genomic.fna.gz	91.09	0.650	90.76-91.41	0.650	0.57-0.74	1	1.518	670/24707	89.01	NZ_BLJG01000001.1 Pseudomonas juntendi strain BML3 BML3_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/156/405/GCF_900156405.1_genomic.fna.gz	91.08	1.315	90.79-91.34	1.315	1.12-1.49	2	2.087	750/18111	90.24	NZ_FTNN01000032.1 Shewanella morhuae strain ATCC BAA-1205, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/845/GCF_001439845.1_genomic.fna.gz	91.08	0.754	90.76-91.34	0.754	0.66-0.86	1	1.548	869/29197	89.28	NZ_JYLO01000010.1 Pseudomonas lactis strain DSM 29167 10_345520_19.0306, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/022/275/GCF_002022275.1_genomic.fna.gz	91.07	0.748	90.75-91.33	0.748	0.66-0.87	1	1.476	868/29472	89.25	NZ_MSDF01000012.1 Pseudomonas fluorescens strain P5A PF_P5A_contig_1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/739/735/GCF_000739735.1_genomic.fna.gz	91.04	0.183	90.09-92.16	0.183	0.11-0.25	1	1.123	268/28423	86.03	NZ_BBJF01000050.1 Paraburkholderia ginsengisoli NBRC 100965, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/519/405/GCF_004519405.1_genomic.fna.gz	91.04	0.695	90.66-91.33	0.695	0.60-0.82	1	1.512	764/27400	89.09	NZ_SGWI01000001.1 Pseudomonas sp. BCA17 strain BCA-17 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/685/GCF_001439685.1_genomic.fna.gz	91.04	0.736	90.65-91.30	0.736	0.63-0.86	1	1.550	764/26368	89.20	NZ_JYLH01000010.1 Pseudomonas libanensis strain DSM 17149 10_249417_20.4061, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/870/435/GCF_001870435.1_genomic.fna.gz	91.03	0.733	90.69-91.31	0.733	0.63-0.84	1	1.452	766/26692	89.18	NZ_MDDR01000001.1 Pseudomonas costantinii strain LMG 22119 226, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/627/325/GCF_022627325.1_genomic.fna.gz	91.02	0.553	90.64-91.41	0.553	0.48-0.65	1	1.526	570/24186	88.61	NZ_JAETZZ010000001.1 Pseudomonas putida strain HAI-2 contig1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/439/735/GCF_001439735.1_genomic.fna.gz	91.01	0.766	90.65-91.30	0.766	0.65-0.89	1	1.561	751/25508	89.25	NZ_JYLN01000010.1 Pseudomonas paralactis strain DSM 29164 10_215817_14.9842, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/145/205/GCF_019145205.1_genomic.fna.gz	90.96	0.752	90.58-91.21	0.752	0.64-0.85	1	1.582	784/27482	89.16	NZ_JAHSTT010000001.1 Pseudomonas khavaziana strain SWRI124 1, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/263/715/GCF_000263715.2_genomic.fna.gz	90.95	0.736	90.57-91.22	0.736	0.64-0.84	1	1.454	751/26879	89.10	NZ_CM001514.1 Pseudomonas synxantha BG33R chromosome, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/031/675/GCF_003031675.1_genomic.fna.gz	90.95	0.776	90.56-91.26	0.776	0.65-0.88	1	1.555	759/26150	89.21	NZ_PYWX01000002.1 Pseudomonas palleroniana strain LMG 23076 102, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/522/705/GCF_013522705.1_genomic.fna.gz	90.95	0.768	90.60-91.21	0.768	0.67-0.89	1	1.629	712/24661	89.19	NZ_JAAMRE010000010.1 Pseudomonas lurida strain 114A4 NODE_10_length_145587_cov_69.296783, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/955/725/GCF_000955725.1_genomic.fna.gz	90.94	3.000	NA-NA	HIGH	NA-NA	3	3.662	622/11794	90.94	NZ_LACM01000001.1 Caldicellulosiruptor danielii strain Wai35.B1 N913DRAFT_scf7180000000002_quiver.1_C, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/906/855/GCF_002906855.1_genomic.fna.gz	90.92	0.794	90.59-91.14	0.794	0.69-0.92	1	1.553	767/26283	89.23	NZ_MINI01000001.1 Pseudomonas putida strain KH-21-134 scaffold100_cov47, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/017/744/435/GCA_017744435.1_genomic.fna.gz	90.89	0.712	90.47-91.16	0.712	0.63-0.84	1	1.492	655/24411	88.98	JAGIBG010000010.1 Pseudomonas sp. isolate BIN42 scaffold10_cov0, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/255/GCF_007858255.1_genomic.fna.gz	90.89	0.665	90.50-91.22	0.665	0.55-0.79	1	1.612	693/26968	88.86	NZ_VFEU01000010.1 Pseudomonas rhodesiae strain DSM 14020 10_202291_35.0929, whole genome shotgun sequence
meslier_reads/nanopore_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/235/465/GCF_000235465.1_genomic.fna.gz	90.89	0.881	90.33-91.45	0.881	0.65-1.15	1	1.861	274/8877	89.39	NZ_JH378894.1 Fusobacterium sp. oral taxon 370 str. F0437 Scfld2, whole genome shotgun sequence
