Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	0.0603	0.0453	98.64	0.085	97.43-99.92	0.085	0.06-0.12	1	1.041	542/9990	91.03	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/541/835/GCA_900541835.1_genomic.fna.gz	0.0594	0.0423	97.10	0.083	95.78-98.60	0.083	0.05-0.12	1	1.046	326/9921	89.57	UQLL01000001.1 uncultured Porphyromonadaceae bacterium isolate UMGS400 genome assembly, contig: NODE_8_length_249191_cov_17.077668, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/918/145/GCF_018918145.1_genomic.fna.gz	0.0592	0.0428	96.64	0.083	95.29-98.20	0.083	0.05-0.12	1	1.040	276/9762	89.13	NZ_JAHLPX010000007.1 Anaerotignum sp. MSJ-24 M-24_ctg0001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/075/GCA_900761075.1_genomic.fna.gz	0.0564	0.0373	95.85	0.079	94.16-98.08	0.079	0.03-0.13	1	1.070	186/8910	88.27	CAAFBK010000001.1 TPA_asm: Christensenellaceae bacterium, isolate HGM11616, WGS project CAAFBK010000000 data, contig: SRS042628_64_k99_92, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/107/675/GCF_900107675.1_genomic.fna.gz	0.0561	0.0617	95.88	0.079	94.46-97.60	0.079	0.04-0.12	1	1.053	321/15228	88.29	NZ_FNRI01000021.1 Alistipes timonensis JC136 strain DSM 25383, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/550/775/GCA_900550775.1_genomic.fna.gz	0.0558	0.0326	98.14	0.078	96.69-99.61	0.078	0.04-0.12	1	1.038	345/8019	90.35	URTH01000001.1 uncultured Clostridiales bacterium isolate UMGS1326 genome assembly, contig: NODE_1842_length_30249_cov_3.308836, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/285/GCA_900552285.1_genomic.fna.gz	0.0546	0.0272	97.25	0.077	95.86-99.28	0.077	0.04-0.12	1	1.055	218/6874	89.46	URYV01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1484 genome assembly, contig: NODE_124_length_40300_cov_3.558256, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/505/GCF_003478505.1_genomic.fna.gz	0.0545	0.0614	97.19	0.076	96.03-98.55	0.076	0.05-0.11	1	1.100	472/15160	89.41	NZ_QUFI01000001.1 Clostridium sp. AF27-2AA AF27-2AA.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/487/165/GCF_001487165.1_genomic.fna.gz	0.0535	0.0627	97.69	0.075	96.46-98.79	0.075	0.05-0.11	1	1.085	565/15776	89.82	NZ_LN913002.1 Blautia massiliensis strain GD8, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/431/945/GCA_002431945.1_genomic.fna.gz	0.0517	0.0387	97.00	0.072	95.68-98.73	0.072	0.04-0.11	1	1.035	286/10288	89.09	DJET01000029.1 MAG TPA_asm: Ruminococcaceae bacterium UBA5891 UBA5891_contig_1035, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/552/455/GCA_900552455.1_genomic.fna.gz	0.0513	0.0399	96.55	0.072	94.92-98.25	0.072	0.04-0.13	1	1.035	259/10810	88.66	URZX01000001.1 uncultured Peptococcaceae bacterium isolate UMGS1512 genome assembly, contig: NODE_5_length_226917_cov_7.846806, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/775/GCA_902362775.1_genomic.fna.gz	0.0463	0.0422	98.15	0.065	96.97-100.02	0.065	0.03-0.09	1	1.058	449/12434	89.84	CABIXV010000001.1 Clostridiales bacterium isolate MGYG-HGUT-00059 genome assembly, contig: .14207_7_18.1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/545/175/GCA_900545175.1_genomic.fna.gz	0.0463	0.0423	98.51	0.065	97.25-99.72	0.065	0.04-0.09	1	1.043	511/12648	90.17	UQYF01000001.1 uncultured Clostridiales bacterium isolate UMGS754 genome assembly, contig: NODE_6_length_351408_cov_5.868756, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/491/165/GCA_002491165.1_genomic.fna.gz	0.0460	0.0370	96.39	0.065	94.78-98.31	0.065	0.03-0.11	1	1.031	224/10968	88.20	DKVK01000083.1 TPA_asm: Porphyromonadaceae bacterium UBA7180 UBA7180_contig_1004, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/158/035/GCF_000158035.1_genomic.fna.gz	0.0442	0.0957	97.19	0.062	96.35-98.32	0.062	0.04-0.08	1	1.078	745/29217	88.84	NZ_EQ973551.1 Bacteroides cellulosilyticus DSM 14838 Scfld188, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/755/GCA_000436755.1_genomic.fna.gz	0.0432	0.0393	95.86	0.061	94.09-97.64	0.061	0.03-0.10	1	1.029	204/12586	87.55	FR887245.1 Clostridium sp. CAG:253 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/385/265/GCA_014385265.1_genomic.fna.gz	0.0430	0.0376	98.92	0.060	97.70-100.28	0.060	0.04-0.09	1	1.039	514/12010	90.33	JACRTJ010000018.1 Lachnospiraceae bacterium BX10 BX10_ctg00001, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/935/GCA_900542935.1_genomic.fna.gz	0.0415	0.0260	95.15	0.058	93.07-95.76	0.058	0.05-0.11	1	1.028	106/8542	86.80	UQPN01000001.1 uncultured Clostridiales bacterium isolate UMGS509 genome assembly, contig: NODE_8_length_198624_cov_7.053790, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/904/395/335/GCF_904395335.1_genomic.fna.gz	0.0415	0.0320	96.04	0.058	93.57-97.63	0.058	0.03-0.11	1	1.028	177/10728	87.60	NZ_CAJFNR010000001.1 Candidatus Avimonas narfia isolate Coassembly_mag_196, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/025/195/GCF_001025195.1_genomic.fna.gz	0.0410	0.0269	96.02	0.058	93.60-97.01	0.058	0.04-0.12	1	1.028	143/8792	87.56	NZ_AP012325.1 Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043 strain JCM 1194 chromosome, complete genome
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/754/285/GCA_900754285.1_genomic.fna.gz	0.0372	0.0189	98.64	0.052	96.49-100.54	0.052	0.03-0.10	1	1.025	236/6946	89.66	CAAECB010000001.1 TPA_asm: Clostridia bacterium, isolate HGM13660, WGS project CAAECB010000000 data, contig: ERS396455_74_k85_168, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/075/GCA_000436075.1_genomic.fna.gz	0.0312	0.0184	97.98	0.044	95.78-99.09	0.044	0.03-0.08	1	1.021	187/8051	88.57	FR884565.1 Eggerthella sp. CAG:209 genomic scaffold, scf6, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/055/GCA_000435055.1_genomic.fna.gz	0.0285	0.0178	98.35	0.040	95.78-99.42	0.040	0.03-0.08	1	1.020	204/8524	88.66	FR879670.1 Clostridium sp. CAG:138 genomic scaffold, scf1, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/959/895/GCF_002959895.1_genomic.fna.gz	0.0243	0.0155	98.38	0.034	95.76-98.61	0.034	0.03-0.07	1	1.022	181/8711	88.25	NZ_PPDD01000010.1 Veillonella infantium strain T11011-4 Contig_10_len_235046, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/526/375/GCA_003526375.1_genomic.fna.gz	0.0242	0.0398	95.41	0.034	92.31-96.00	0.034	0.03-0.08	1	1.017	180/22633	85.56	DPDG01000102.1 TPA_asm: Lentisphaeria bacterium isolate UBA11452 contig_10518, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/150/275/GCA_003150275.1_genomic.fna.gz	0.0181	0.0223	99.59	0.025	97.32-100.77	0.025	0.02-0.05	1	1.095	325/14383	88.49	QAMY01000103.1 Desulfovibrionaceae bacterium isolate CIM:MAG 900 contig_101266, whole genome shotgun sequence
real_gut_reads/ERR1293793_1.fastq.gz	gtdb_genomes_reps_r207/GCA/904/424/815/GCA_904424815.1_genomic.fna.gz	0.0157	0.0134	100.00	0.022	97.58-100.63	0.022	0.02-0.05	1	1.011	275/11281	88.71	CAJGBI010000001.1 Puniceicoccaceae bacterium Marseille-Q1082 genome assembly, contig: contig00001, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/288/065/GCF_014288065.1_genomic.fna.gz	7.0561	6.1047	98.20	24.000	NA-NA	HIGH	NA-NA	24	24.595	5978/10512	98.20	NZ_JACOPS010000001.1 Ruminococcus sp. NSJ-71 M23_ctg001, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/435/GCA_000432435.1_genomic.fna.gz	6.7621	4.5200	98.62	23.000	NA-NA	HIGH	NA-NA	23	23.530	5280/8129	98.62	HF993111.1 Eubacterium sp. CAG:180 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/723/465/GCF_000723465.1_genomic.fna.gz	5.2920	5.5790	98.07	18.000	NA-NA	HIGH	NA-NA	18	18.211	6755/12361	98.07	NZ_HF545616.1 Ruminococcus bicirculans strain 80/3 chromosome I, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/113/455/GCF_900113455.1_genomic.fna.gz	4.4100	3.1919	97.66	15.000	NA-NA	HIGH	NA-NA	15	14.933	4167/8692	97.66	NZ_FOPI01000055.1 Lactobacillus ruminis DSM 20403 = NBRC 102161 strain DSM 20403, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/188/175/GCF_000188175.1_genomic.fna.gz	2.4642	1.8570	96.50	8.382	NA-NA	HIGH	NA-NA	8	8.382	3035/9172	96.50	NZ_GL830843.1 Phascolarctobacterium succinatutens YIT 12067 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/555/GCA_000435555.1_genomic.fna.gz	2.3003	1.3001	98.56	7.824	NA-NA	HIGH	NA-NA	8	7.824	4362/6846	98.56	FR881491.1 Firmicutes bacterium CAG:176 genomic scaffold, scf4, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/695/995/GCF_009695995.1_genomic.fna.gz	2.2325	2.3553	97.85	7.594	NA-NA	HIGH	NA-NA	8	7.594	6419/12609	97.85	NZ_VUMU01000001.1 Waltera intestinalis strain WCA3-601-WT-6H seq1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/153/905/GCF_000153905.1_genomic.fna.gz	2.2296	2.8707	99.04	7.584	NA-NA	HIGH	NA-NA	8	7.584	11269/15176	99.04	NZ_DS264342.1 Blautia obeum ATCC 29174 Scfld0253, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/765/235/GCF_000765235.1_genomic.fna.gz	2.1286	2.0635	97.25	7.240	NA-NA	HIGH	NA-NA	7	7.240	4971/11788	97.25	NZ_JPJG01000001.1 Oscillibacter sp. ER4 contig_1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz	1.9274	1.4304	99.28	6.556	NA-NA	HIGH	NA-NA	6	6.556	7137/8919	99.28	NC_008618.1 Bifidobacterium adolescentis ATCC 15703, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz	1.7223	2.0396	98.56	5.858	NA-NA	HIGH	NA-NA	6	5.858	9105/14285	98.56	NZ_CVRR01000001.1 Roseburia faecis strain M72, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	1.7132	3.0633	97.27	5.827	NA-NA	HIGH	NA-NA	6	5.827	8986/21223	97.27	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/825/GCA_900544825.1_genomic.fna.gz	1.6920	1.9799	99.97	5.755	NA-NA	HIGH	NA-NA	5	5.755	13792/13924	99.97	UQWP01000001.1 uncultured Prevotella sp. isolate UMGS712 genome assembly, contig: NODE_3_length_116510_cov_4.229041, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/509/575/GCF_010509575.1_genomic.fna.gz	1.5606	1.7195	97.24	5.308	NA-NA	HIGH	NA-NA	5	5.308	5451/12970	97.24	NZ_CP048437.1 Faecalibacterium prausnitzii A2-165 strain JCM 31915 chromosome, complete genome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/965/GCA_902362965.1_genomic.fna.gz	1.5075	1.4226	98.43	5.128	NA-NA	HIGH	NA-NA	5	5.128	6733/10993	98.43	CABIYQ010000001.1 Ruminococcaceae bacterium isolate MGYG-HGUT-00072 genome assembly, contig: .14207_7_57.1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/010/495/GCF_003010495.1_genomic.fna.gz	1.4407	1.2684	98.47	4.900	NA-NA	HIGH	NA-NA	5	4.900	6374/10286	98.47	NZ_CP027570.1 Megasphaera elsdenii DSM 20460 strain ATCC 25940 chromosome, complete genome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/845/GCF_000012845.1_genomic.fna.gz	1.3533	2.3123	98.70	4.603	NA-NA	HIGH	NA-NA	4	4.603	13701/20586	98.70	NC_009615.1 Parabacteroides distasonis ATCC 8503, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/228/685/GCA_018228685.1_genomic.fna.gz	1.3277	1.3221	97.65	4.516	NA-NA	HIGH	NA-NA	4	4.516	5698/11915	97.65	CP073691.1 Clostridiaceae bacterium Marseille-Q4149 chromosome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/544/265/GCA_900544265.1_genomic.fna.gz	1.2998	1.0811	98.43	4.421	NA-NA	HIGH	NA-NA	4	4.421	6151/10035	98.43	UQUQ01000001.1 uncultured Alistipes sp. isolate UMGS657 genome assembly, contig: NODE_18_length_238927_cov_39.924107, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/484/655/GCF_000484655.1_genomic.fna.gz	1.2748	2.0411	97.98	4.336	NA-NA	HIGH	NA-NA	4	4.336	10131/19066	97.98	NZ_AXVN01000001.1 Blautia wexlerae DSM 19850 K316DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/155/GCA_000432155.1_genomic.fna.gz	1.2392	0.9624	99.22	4.215	NA-NA	HIGH	NA-NA	4	4.215	7527/9591	99.22	FR888437.1 Eubacterium sp. CAG:274 genomic scaffold, scf2, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/004/557/855/GCA_004557855.1_genomic.fna.gz	1.1114	0.6972	98.07	3.780	NA-NA	HIGH	NA-NA	3	3.780	4119/7544	98.07	SFFJ01000029.1 Oscillospiraceae bacterium isolate W0P39.008 Contig1000, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	1.0548	1.9342	97.19	3.588	NA-NA	HIGH	NA-NA	3	3.588	8737/21133	97.19	NC_009614.1 Bacteroides vulgatus ATCC 8482, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/332/875/GCF_000332875.2_genomic.fna.gz	1.0528	1.0365	98.41	3.581	NA-NA	HIGH	NA-NA	3	3.581	7445/12238	98.41	NZ_KB290627.1 Anaerostipes hadrus DSM 3319 Scfld0, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/009/696/075/GCF_009696075.1_genomic.fna.gz	1.0435	0.7672	96.20	3.549	NA-NA	HIGH	NA-NA	3	3.549	2659/8823	96.20	NZ_VUMR01000001.1 Holdemanella porci strain LKV-472-APC-3 seq1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/173/975/GCF_000173975.1_genomic.fna.gz	0.9550	1.1162	98.95	3.248	NA-NA	HIGH	NA-NA	3	3.248	10130/14047	98.95	NZ_ACEP01000175.1 Anaerobutyricum hallii DSM 3353 E_hallii-1.0_Cont496.1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/198/825/GCA_905198825.1_genomic.fna.gz	0.9442	0.6599	99.43	3.212	NA-NA	HIGH	NA-NA	3	3.212	7196/8584	99.43	CAJKEF010000001.1 TPA_asm: uncultured Collinsella sp. isolate ERR1297810-bin.5 genome assembly, contig: NODE_174_length_42307_cov_3.774378, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/955/GCF_003461955.1_genomic.fna.gz	0.9379	1.2368	98.61	3.190	NA-NA	HIGH	NA-NA	3	3.190	10368/16005	98.61	NZ_QTYB01000001.1 Ruminococcus sp. AM36-2AA AM36-2AA.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/458/715/GCF_003458715.1_genomic.fna.gz	0.9307	0.7519	97.41	3.166	NA-NA	HIGH	NA-NA	3	3.166	4320/9759	97.41	NZ_QRVI01000001.1 Eubacterium sp. AF22-8LB AF22-8LB.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/324/125/GCF_003324125.1_genomic.fna.gz	0.9215	1.1483	98.36	3.134	NA-NA	HIGH	NA-NA	3	3.134	8903/14874	98.36	NZ_PSQF01000100.1 Subdoligranulum sp. APC924/74 NODE_100_length_8871_cov_1193.02, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/167/555/GCF_900167555.1_genomic.fna.gz	0.8986	1.0344	97.40	3.056	NA-NA	HIGH	NA-NA	3	3.056	5933/13412	97.40	NZ_FUYF01000092.1 Gemmiger formicilis strain ATCC 27749, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/434/195/GCA_000434195.1_genomic.fna.gz	0.8717	0.3914	98.20	2.965	NA-NA	HIGH	NA-NA	3	2.965	3095/5429	98.20	HF994400.1 Clostridium sp. CAG:780 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/543/625/GCA_900543625.1_genomic.fna.gz	0.8703	0.6317	97.61	2.960	NA-NA	HIGH	NA-NA	3	2.960	4115/8707	97.61	UQSF01000001.1 uncultured Clostridiales bacterium isolate UMGS596 genome assembly, contig: NODE_6_length_233473_cov_17.826093, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/065/GCF_000154065.1_genomic.fna.gz	0.8585	0.8889	98.59	2.920	NA-NA	HIGH	NA-NA	3	2.920	7979/12400	98.59	NZ_DS264419.1 Dorea longicatena DSM 13814 Scfld0235, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/205/GCF_000154205.1_genomic.fna.gz	0.6827	1.1442	98.95	2.322	98.91-98.99	2.322	2.25-2.40	2	2.711	12880/19703	98.64	NZ_DS362249.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_32, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/153/925/GCF_000153925.1_genomic.fna.gz	0.6594	0.6420	99.60	2.243	99.57-99.66	2.243	2.11-2.33	2	2.662	8893/11176	99.27	NZ_DS264383.1 [Ruminococcus] torques ATCC 27756 Scfld0240, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.6343	0.8091	98.25	2.157	98.20-98.34	2.157	1.97-2.25	2	2.618	7803/15124	97.89	NC_015977.1 Roseburia hominis A2-183, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/436/835/GCA_000436835.1_genomic.fna.gz	0.6281	0.4180	99.75	2.136	99.72-99.86	2.136	1.91-2.19	2	2.474	6672/8127	99.37	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/425/045/GCF_000425045.1_genomic.fna.gz	0.5756	0.4666	99.13	1.958	99.09-99.19	1.958	1.86-1.99	2	2.435	6413/9707	98.67	NZ_AULA01000001.1 Acidaminococcus intestini DSM 21505 H503DRAFT_scaffold00001.1_C, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/020/605/GCA_000020605.1_genomic.fna.gz	0.5288	0.6478	98.43	1.799	98.34-98.49	1.799	1.72-1.90	2	2.647	7241/14021	97.89	CP001107.1 [Eubacterium] rectale ATCC 33656 chromosome, complete genome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/314/995/GCF_001314995.1_genomic.fna.gz	0.5194	1.1938	96.27	1.767	96.18-96.35	1.767	1.68-1.85	2	2.304	7059/27397	95.72	NZ_CP012938.1 Bacteroides ovatus strain ATCC 8483 chromosome, complete genome
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/534/295/GCA_003534295.1_genomic.fna.gz	0.5098	0.2477	99.77	1.734	99.67-99.84	1.734	1.62-1.87	2	2.251	4578/5924	99.17	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/460/745/GCA_003460745.1_genomic.fna.gz	0.5044	0.5817	97.95	1.716	97.88-98.04	1.716	1.63-1.80	2	2.390	6036/13854	97.36	QTVU01000001.1 Firmicutes bacterium AM55-24TS AM55-24TS.Scaf1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/945/GCA_900539945.1_genomic.fna.gz	0.4641	0.3985	98.36	1.579	98.27-98.46	1.579	1.47-1.67	2	2.569	5027/10438	97.67	UQDV01000001.1 uncultured Faecalibacterium sp. isolate UMGS183 genome assembly, contig: NODE_33_length_160542_cov_7.17971, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/155/815/GCF_000155815.1_genomic.fna.gz	0.4615	0.6880	98.59	1.570	98.52-98.64	1.570	1.51-1.63	2	2.091	9278/18025	97.88	NZ_DS995527.1 Bacteroides eggerthii DSM 20697 Scfld432, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/146/185/GCF_000146185.1_genomic.fna.gz	0.4609	0.4635	98.56	1.568	98.49-98.64	1.568	1.49-1.65	2	2.121	6238/12238	97.85	NC_012778.1 [Eubacterium] eligens ATCC 27750, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/557/635/GCF_015557635.1_genomic.fna.gz	0.4599	0.5872	98.99	1.564	98.93-99.06	1.564	1.50-1.62	2	2.388	9092/15484	98.30	NZ_JADNOP010000010.1 Fusicatenibacter saccharivorans strain D41t1_190614_C8 NODE_10_length_148788_cov_71.1435, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/155/875/GCA_000155875.1_genomic.fna.gz	0.4595	0.5291	98.94	1.563	98.86-99.02	1.563	1.50-1.63	2	2.394	8097/13940	98.26	GG662017.1 Coprococcus comes ATCC 27758 genomic scaffold Scfld12, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/537/995/GCF_900537995.1_genomic.fna.gz	0.4369	0.6972	99.12	1.486	99.06-99.18	1.486	1.43-1.54	2	2.376	11095/18464	98.37	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCA/008/681/155/GCA_008681155.1_genomic.fna.gz	0.4363	0.4901	97.83	1.484	97.73-97.91	1.484	1.41-1.58	2	2.145	5087/12682	97.10	NAJW01000001.1 Firmicutes bacterium isolate LMAG:5 MEG_5_1, whole genome shotgun sequence
real_gut_reads/ERR1297654_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/549/755/GCF_002549755.1_genomic.fna.gz	0.4148	0.4483	97.81	1.411	97.71-97.89	1.411	1.35-1.49	2	2.454	4977/12900	96.97	NZ_NMTQ01000035.1 Faecalibacterium prausnitzii strain CNCM I 4540 NODE_10_length_128508_cov_29.8283_ID_2898, whole genome shotgun sequence
